,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,0,4
real_AS,1,37,1,1,0
real_MR,0,8,30,2,0
real_MS,7,19,3,9,2
real_MVP,6,10,1,1,22
