base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_8db,NMF_H_7,1,PROMEDIO_MACRO,198,798,2,2,0.9960000000000001,0.99,0.9974999999999999,0.9904761904761905,0.99375,200
SNR_8db,NMF_H_7,2,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9314482536433756,0.95625,200
SNR_8db,NMF_H_7,3,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9354685494223365,0.959375,200
SNR_8db,NMF_H_7,4,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9605269434767599,0.975,200
SNR_8db,NMF_H_7,5,PROMEDIO_MACRO,191,791,9,9,0.9819999999999999,0.9550000000000001,0.9887499999999999,0.9582539682539682,0.971875,200
