,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,24,11,4,1
real_MR,0,6,30,3,1
real_MS,1,5,0,26,8
real_MVP,7,2,1,2,28
