,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,1,0,0,5
real_AS,1,28,2,4,5
real_MR,2,11,23,4,0
real_MS,3,14,0,19,4
real_MVP,10,4,1,4,21
