distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
3-8,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325000000000001,0.786402081686765,0.83125,200
3-8,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7585714285714286,0.81875,200
3-8,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225000000000001,0.7411688311688313,0.80625,200
3-8,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,145,745,55,55,0.89,0.7249999999999999,0.93125,0.775759747498878,0.828125,200
3-8,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.6950000000000001,0.9237499999999998,0.7873997445721583,0.809375,200
3-8,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9174999999999999,0.715938481457264,0.7937500000000001,200
3-8,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,126,726,74,74,0.8520000000000001,0.6300000000000001,0.9075000000000001,0.6729481045270519,0.76875,200
3-8,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075,0.6718214285714286,0.76875,200
3-8,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112499999999999,0.6834681042228212,0.778125,200
3-8,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,127,727,73,73,0.8539999999999999,0.635,0.9087500000000001,0.6738493390667303,0.7718750000000001,200
3-8,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8738259915126501,0.915625,200
3-8,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8568749311250607,0.909375,200
3-8,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8365079365079365,0.89375,200
3-8,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8383902323376008,0.896875,200
3-8,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9046702019203654,0.9375,200
3-8,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7649019071743529,0.84375,200
3-8,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.7925661878072228,0.859375,200
3-8,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7715013766721084,0.840625,200
3-8,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9349999999999999,0.7403804514261134,0.8375,200
3-8,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7644476327116212,0.85,200
3-8,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9607568035333207,0.975,200
3-8,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737499999999999,0.8971672992773521,0.934375,200
3-8,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.9762500000000001,0.9061340304363561,0.940625,200
3-8,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9203952423272064,0.95,200
3-8,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,193,793,7,7,0.986,0.9649999999999999,0.99125,0.9663944969758923,0.978125,200
3-8,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8649425732352561,0.909375,200
3-8,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.8600000000000001,0.9650000000000001,0.8631203619267367,0.9125,200
3-8,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8032953576687593,0.875,200
3-8,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8195398908164867,0.88125,200
3-8,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,171,771,29,29,0.9420000000000002,0.8549999999999999,0.9637499999999999,0.8583118525223788,0.909375,200
