,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,39,0,0,1
real_MR,2,6,30,2,0
real_MS,0,0,0,35,5
real_MVP,1,3,1,2,33
