indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,original,N,New_N_001.wav,30,DeepONMF_H1,1,nndsvd,0.07932943391112156,30x212,0.059158300049602985,30,0.07932943391112156,0.18492813471638295,0.057424700004048645
1,original,N,New_N_002.wav,30,DeepONMF_H1,1,nndsvd,0.07028162134512489,30x212,0.059395499993115664,30,0.07028162134512486,0.185860581579184,0.058051400003023446
2,original,N,New_N_003.wav,30,DeepONMF_H1,1,nndsvd,0.07527350485984872,30x212,0.05623430002015084,30,0.0752735048598487,0.1471765235769885,0.05469519994221628
3,original,N,New_N_004.wav,30,DeepONMF_H1,1,nndsvd,0.07497893324203993,30x212,0.05686150002293289,30,0.0749789332420399,0.17138792098019656,0.055578700033947825
4,original,N,New_N_005.wav,30,DeepONMF_H1,1,nndsvd,0.07423843067038324,30x212,0.05737930000759661,30,0.0742384306703832,0.16287758106981515,0.055814300081692636
5,original,N,New_N_006.wav,30,DeepONMF_H1,1,nndsvd,0.07914867610392894,30x212,0.05761330004315823,30,0.07914867610392894,0.17481041679085768,0.056399399996735156
6,original,N,New_N_007.wav,30,DeepONMF_H1,1,nndsvd,0.07102688606789193,30x212,0.054537200019694865,30,0.07102688606789193,0.1720643948028137,0.05320389999542385
7,original,N,New_N_008.wav,30,DeepONMF_H1,1,nndsvd,0.06915207178620056,30x212,0.057605800102464855,30,0.06915207178620054,0.15575828230449204,0.05603079998400062
8,original,N,New_N_009.wav,30,DeepONMF_H1,1,nndsvd,0.07291922055733929,30x212,0.056897299946285784,30,0.07291922055733926,0.16453341206832686,0.05554269999265671
9,original,N,New_N_010.wav,30,DeepONMF_H1,1,nndsvd,0.0800863838083469,30x212,0.052420200081542134,30,0.08008638380834689,0.1483558005576877,0.050973900011740625
10,original,N,New_N_011.wav,30,DeepONMF_H1,1,nndsvd,0.07174784294043801,30x212,0.052668999996967614,30,0.07174784294043801,0.1720233824043032,0.051275999983772635
11,original,N,New_N_012.wav,30,DeepONMF_H1,1,nndsvd,0.07057225986814489,30x212,0.05421480000950396,30,0.07057225986814492,0.18111011107003028,0.052710300078615546
12,original,N,New_N_013.wav,30,DeepONMF_H1,1,nndsvd,0.07846037275235815,30x212,0.05176020006183535,30,0.07846037275235812,0.1635727661575393,0.050358899985440075
13,original,N,New_N_014.wav,30,DeepONMF_H1,1,nndsvd,0.07480904056291157,30x212,0.04742940003052354,30,0.07480904056291159,0.18267623317913054,0.04592029994819313
14,original,N,New_N_015.wav,30,DeepONMF_H1,1,nndsvd,0.07497259365951683,30x212,0.054049700032919645,30,0.07497259365951685,0.16742042366163612,0.052653999999165535
15,original,N,New_N_016.wav,30,DeepONMF_H1,1,nndsvd,0.0734942241685572,30x212,0.053347600041888654,30,0.07349422416855725,0.15280396787730896,0.05169340001884848
16,original,N,New_N_017.wav,30,DeepONMF_H1,1,nndsvd,0.0769299690186175,30x212,0.057104700012132525,30,0.07692996901861748,0.16647824182515172,0.05592479999177158
17,original,N,New_N_018.wav,30,DeepONMF_H1,1,nndsvd,0.07725165536412334,30x212,0.05338990001473576,30,0.07725165536412332,0.17437812650445353,0.05202800000552088
18,original,N,New_N_019.wav,30,DeepONMF_H1,1,nndsvd,0.07934361077226515,30x212,0.05056889995466918,30,0.07934361077226511,0.1678666341958317,0.04929760005325079
19,original,N,New_N_020.wav,30,DeepONMF_H1,1,nndsvd,0.07812442254766949,30x212,0.04815369995776564,30,0.07812442254766948,0.17656163677584416,0.0467695000115782
20,original,N,New_N_021.wav,30,DeepONMF_H1,1,nndsvd,0.0714825337089937,30x212,0.04502880002837628,30,0.0714825337089937,0.17155453883410537,0.043794300057925284
21,original,N,New_N_022.wav,30,DeepONMF_H1,1,nndsvd,0.07403654119015421,30x212,0.04685150005389005,30,0.07403654119015418,0.16939059846303062,0.045739399967715144
22,original,N,New_N_023.wav,30,DeepONMF_H1,1,nndsvd,0.07014614773473407,30x212,0.048825600068084896,30,0.07014614773473409,0.14136677803824685,0.04765560000669211
23,original,N,New_N_024.wav,30,DeepONMF_H1,1,nndsvd,0.07311021070819392,30x212,0.04999080009292811,30,0.07311021070819389,0.16763882120501591,0.04858810000587255
24,original,N,New_N_025.wav,30,DeepONMF_H1,1,nndsvd,0.07664703205790464,30x212,0.05414199992083013,30,0.07664703205790464,0.1550254110581212,0.05265440000221133
