indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_5db,N,New_N_001.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.3354057950570528,6x212,0.043340700096450746,32,0.16896891408696174,0.2730285702748153,0.028492999961599708,18,0.12763065345738622,0.2783312045376998,0.006982099963352084,10,0.1169600757022063,0.2853585741688034,0.003925399971194565,6,0.10334555090547444,0.2839323156499268,0.0029301000759005547
1,SNR_5db,N,New_N_002.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.33585926973081814,6x212,0.03934820007998496,32,0.1679256047141861,0.274006180776373,0.025478299940004945,18,0.12668075886469043,0.2802058087573217,0.006382300052791834,10,0.11811821330903931,0.2781448595339143,0.0036825999850407243,6,0.10707497677741286,0.3041827713197017,0.002724900026805699
2,SNR_5db,N,New_N_003.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.3270894838494678,6x212,0.040253099985420704,32,0.16651490031073518,0.28121869418665385,0.0257885999744758,18,0.12691326390487612,0.29206442750920575,0.005974699975922704,10,0.11797210397120422,0.294874373290954,0.00456050003413111,6,0.10102630673147125,0.30346091572235756,0.003059100010432303
3,SNR_5db,N,New_N_004.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.33102798057670985,6x212,0.043342199991457164,32,0.17064884690150986,0.2823470414829679,0.02829129993915558,18,0.12855573861277764,0.27777054444805516,0.006979100056923926,10,0.1219239744046958,0.2890604739263885,0.004093699972145259,6,0.10257786203728696,0.29905141089924836,0.003015900030732155
4,SNR_5db,N,New_N_005.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.32946131157305025,6x212,0.04303569998592138,32,0.1690717863138459,0.27562992320335394,0.027754000038839877,18,0.12825558313341787,0.2754182164520429,0.007002700003795326,10,0.11676276625313702,0.28093293754371274,0.004252400016412139,6,0.10512556667686654,0.2915767035055208,0.0030339000513777137
5,SNR_5db,N,New_N_006.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.33095595931020616,6x212,0.044349800096824765,32,0.17269887547986432,0.2752084462532564,0.02755370002705604,18,0.12546469628200485,0.2807821196975438,0.006560100009664893,10,0.11907758940607545,0.28130682076784697,0.0047215999802574515,6,0.10142050518890693,0.27628251729919856,0.0044756000861525536
6,SNR_5db,N,New_N_007.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.327793379314022,6x212,0.04280769999604672,32,0.1668528204371832,0.2708724100697912,0.027242999989539385,18,0.1277767127226944,0.2728558324663018,0.007313200039789081,10,0.12018386693039351,0.28069103505195714,0.004176300019025803,6,0.10406173638574032,0.28667756832654234,0.003072700113989413
7,SNR_5db,N,New_N_008.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.33005942903008817,6x212,0.043651699903421104,32,0.17056682860514105,0.2709876372098949,0.02801709994673729,18,0.12528181148313397,0.2773143011066497,0.006712100002914667,10,0.11902548227985527,0.2874465800795363,0.00465509993955493,6,0.10565003508198223,0.2989770594290583,0.003227399894967675
8,SNR_5db,N,New_N_009.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.32928832147772324,6x212,0.04231900000013411,32,0.17119376590246027,0.27374905833592045,0.027014799998141825,18,0.12833167303258075,0.28060799211631277,0.006974300020374358,10,0.11684240809047607,0.2837319837912068,0.004185799974948168,6,0.10142690967295963,0.26251252118112933,0.003043500008061528
9,SNR_5db,N,New_N_010.wav,32-18-10-6,DeepONMF_H4,4,nndsvd,0.33538755307430834,6x212,0.044638700084760785,32,0.1752146748672994,0.27557449138591966,0.028221899992786348,18,0.13137422745175314,0.28687513630554834,0.00789870007429272,10,0.1203985810924145,0.2913434712596178,0.004425799939781427,6,0.10367926294449857,0.28710578015124366,0.003207799978554249
