,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,34,0,4,2
real_MR,1,6,27,6,0
real_MS,2,5,1,30,2
real_MVP,11,3,3,2,21
