clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_000375,columnas_H_final,21.14392,17.274387
N,columna_H_000541,columnas_H_final,14.407782,-0.46730515
N,columna_H_000623,columnas_H_final,-12.671924,-8.7616
N,columna_H_000726,columnas_H_final,6.3308487,-18.725271
N,columna_H_001257,columnas_H_final,2.1127813,-16.600773
N,columna_H_001611,columnas_H_final,-16.014511,12.794019
N,columna_H_001697,columnas_H_final,24.880695,0.4783037
N,columna_H_001721,columnas_H_final,-30.399187,9.356389
N,columna_H_002064,columnas_H_final,29.732784,14.687101
N,columna_H_002426,columnas_H_final,-42.180145,-1.0855659
N,columna_H_002750,columnas_H_final,-26.70278,11.433693
N,columna_H_002928,columnas_H_final,-24.834171,0.39425755
N,columna_H_003202,columnas_H_final,-19.037252,13.126369
N,columna_H_003622,columnas_H_final,-7.529976,-13.483237
N,columna_H_003717,columnas_H_final,31.342861,-1.8939698
N,columna_H_003844,columnas_H_final,-25.739695,3.5361838
N,columna_H_003886,columnas_H_final,-21.399424,11.228231
N,columna_H_004041,columnas_H_final,3.7752907,-5.595176
N,columna_H_004043,columnas_H_final,7.2950516,-18.339405
N,columna_H_004143,columnas_H_final,20.498762,-11.388948
N,columna_H_004512,columnas_H_final,-17.59481,13.750729
N,columna_H_004803,columnas_H_final,-20.032505,13.381635
N,columna_H_005652,columnas_H_final,-22.128193,4.7572484
N,columna_H_005850,columnas_H_final,-11.261099,-10.160344
N,columna_H_005956,columnas_H_final,-21.345818,6.123006
N,columna_H_006144,columnas_H_final,-18.517324,11.228932
N,columna_H_006839,columnas_H_final,-24.604292,13.530502
N,columna_H_007070,columnas_H_final,-19.612068,12.418505
N,columna_H_007131,columnas_H_final,-25.513092,0.7362194
N,columna_H_007408,columnas_H_final,-16.025032,14.279736
N,columna_H_007538,columnas_H_final,10.0248995,-19.043674
N,columna_H_008222,columnas_H_final,-43.937706,-7.4433203
N,columna_H_009272,columnas_H_final,-23.572989,0.701721
N,columna_H_009328,columnas_H_final,-26.428373,12.540983
N,columna_H_009850,columnas_H_final,-41.08524,3.1822345
N,columna_H_010036,columnas_H_final,-37.32154,1.921459
N,columna_H_010061,columnas_H_final,32.890816,-2.2466
N,columna_H_010429,columnas_H_final,30.239248,-4.056292
N,columna_H_010701,columnas_H_final,29.328114,-3.5477014
N,columna_H_010819,columnas_H_final,30.997011,-3.6016366
N,columna_H_010835,columnas_H_final,-26.696669,-0.4292016
N,columna_H_010867,columnas_H_final,-9.106075,-13.151275
N,columna_H_010985,columnas_H_final,-40.186737,2.465965
N,columna_H_011014,columnas_H_final,35.08647,-4.9581137
N,columna_H_011229,columnas_H_final,-31.599846,8.184707
N,columna_H_011386,columnas_H_final,-11.176053,-10.278985
N,columna_H_011465,columnas_H_final,-29.54734,9.341441
N,columna_H_011478,columnas_H_final,-36.592453,3.0307884
N,columna_H_011545,columnas_H_final,39.83551,-4.2170773
N,columna_H_011761,columnas_H_final,27.428232,-3.816595
N,columna_H_011821,columnas_H_final,-41.843918,3.277866
N,columna_H_011875,columnas_H_final,12.339926,28.109425
N,columna_H_011914,columnas_H_final,34.41232,-5.631191
N,columna_H_011923,columnas_H_final,-10.187158,13.750196
N,columna_H_012012,columnas_H_final,16.141008,-8.511334
N,columna_H_012151,columnas_H_final,-31.546547,1.478013
N,columna_H_012161,columnas_H_final,-29.358881,12.057402
N,columna_H_012324,columnas_H_final,-32.37994,1.4022566
N,columna_H_012515,columnas_H_final,31.58472,-5.594227
N,columna_H_012609,columnas_H_final,27.34945,-4.733041
N,columna_H_012673,columnas_H_final,-35.085743,4.537577
N,columna_H_012727,columnas_H_final,28.089506,-8.408193
N,columna_H_012801,columnas_H_final,-32.691868,-0.54543453
N,columna_H_013010,columnas_H_final,-32.15008,10.491256
N,columna_H_013037,columnas_H_final,-9.152157,-8.474578
