clase,archivo,origen,tSNE_1,tSNE_2
N,frecuencia_bin_000,filas_W_final,19.59115,3.5834725
N,frecuencia_bin_001,filas_W_final,24.79793,1.8288639
N,frecuencia_bin_002,filas_W_final,25.836567,0.29963633
N,frecuencia_bin_003,filas_W_final,25.80576,-0.10116709
N,frecuencia_bin_004,filas_W_final,23.594328,-0.77549165
N,frecuencia_bin_005,filas_W_final,19.652044,-1.1114515
N,frecuencia_bin_006,filas_W_final,16.546577,-3.4838302
N,frecuencia_bin_007,filas_W_final,17.125805,-3.8515093
N,frecuencia_bin_008,filas_W_final,16.900612,-3.7526202
N,frecuencia_bin_009,filas_W_final,15.17637,-3.8844905
N,frecuencia_bin_010,filas_W_final,12.6520605,-3.434816
N,frecuencia_bin_011,filas_W_final,11.840173,-2.9454534
N,frecuencia_bin_012,filas_W_final,11.810279,-2.5915267
N,frecuencia_bin_013,filas_W_final,11.737166,-2.6473227
N,frecuencia_bin_014,filas_W_final,10.505277,-3.6533418
N,frecuencia_bin_015,filas_W_final,9.315737,-3.993983
N,frecuencia_bin_016,filas_W_final,9.685031,-4.1086493
N,frecuencia_bin_017,filas_W_final,10.254886,-3.9255056
N,frecuencia_bin_018,filas_W_final,10.056958,-4.106731
N,frecuencia_bin_019,filas_W_final,8.61639,-6.4724417
N,frecuencia_bin_020,filas_W_final,7.8821836,-7.380831
N,frecuencia_bin_021,filas_W_final,7.276586,-7.419997
N,frecuencia_bin_022,filas_W_final,8.086712,-6.9211693
N,frecuencia_bin_023,filas_W_final,7.6681166,-7.3209343
N,frecuencia_bin_024,filas_W_final,5.5431743,-9.227084
N,frecuencia_bin_025,filas_W_final,5.6216207,-10.512682
N,frecuencia_bin_026,filas_W_final,3.5744126,-10.901584
N,frecuencia_bin_027,filas_W_final,5.0373597,-11.349301
N,frecuencia_bin_028,filas_W_final,4.883661,-11.690485
N,frecuencia_bin_029,filas_W_final,1.2445912,-11.821611
N,frecuencia_bin_030,filas_W_final,5.0690346,-12.02975
