,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,0.0,2.5
AS,0.0,94.5,3.0,0.0,2.5
MR,2.0,4.0,89.5,3.0,1.5
MS,0.5,0.5,1.0,95.5,2.5
MVP,2.5,3.0,1.0,3.0,90.5
