,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,32,6,1,1
real_MR,0,1,32,6,1
real_MS,2,2,1,35,0
real_MVP,5,1,3,3,28
