,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,1,2
real_AS,0,36,2,1,1
real_MR,0,2,36,2,0
real_MS,0,3,4,28,5
real_MVP,4,4,4,2,26
