distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
11-6-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8588167508167508,0.90625,200
11-6-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,166,766,34,34,0.9319999999999998,0.8299999999999998,0.9574999999999999,0.8400425170068025,0.89375,200
11-6-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8503033224085856,0.9,200
11-6-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8372925955588494,0.884375,200
11-6-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8686433091526471,0.909375,200
11-6-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9174999999999999,0.7070037379500296,0.79375,200
11-6-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6969209151063991,0.7906249999999999,200
11-6-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,133,733,67,67,0.866,0.6649999999999999,0.91625,0.6776378875216085,0.790625,200
11-6-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9200000000000002,0.6960455486542443,0.8,200
11-6-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.6199999999999999,0.905,0.6498125857881955,0.7625,200
11-6-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.9787500000000001,0.9182115872382101,0.946875,200
11-6-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8816826804631683,0.925,200
11-6-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9007718305821122,0.9375,200
11-6-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8912200956937799,0.93125,200
11-6-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9290160548671187,0.953125,200
11-6-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7969770531400966,0.84375,200
11-6-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7550000000000001,0.93875,0.7806771494370068,0.8468750000000002,200
11-6-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9325000000000001,0.7584724132409044,0.8312500000000002,200
11-6-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9000000000000001,0.7500000000000001,0.9375,0.7639410936745027,0.84375,200
11-6-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.93875,0.7709760692735126,0.846875,200
11-6-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9702067786727607,0.98125,200
11-6-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9166684910423155,0.946875,200
11-6-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.909522866960877,0.940625,200
11-6-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9163013105651252,0.946875,200
11-6-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.9700000000000001,0.9925,0.9713944969758923,0.98125,200
11-6-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8554794069870253,0.903125,200
11-6-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8563443876665955,0.909375,200
11-6-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8345923060208775,0.8906250000000002,200
11-6-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8930784026255264,0.93125,200
11-6-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.9650000000000001,0.8651503481916498,0.9125,200
