,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.5,0.0
AS,0.0,97.0,1.5,0.0,1.5
MR,0.5,4.0,91.5,2.0,2.0
MS,0.5,1.0,1.0,93.5,4.0
MVP,2.5,3.0,1.5,3.5000000000000004,89.5
