,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.0,3.0
AS,0.0,95.0,4.5,0.0,0.5
MR,2.0,2.5,92.5,2.5,0.5
MS,0.5,2.0,1.0,93.5,3.0
MVP,2.0,1.5,4.0,2.5,90.0
