indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,14-8-3,3,0.3642909843884566,126x3,3x212,14,0.053565624277173415,0.3483658118832574,0.010363699999288656,8,0.23374976511465137,0.14154639749378017,0.004005700000561774,3,0.5631648657619515,0.11487216956799921,0.002458999995724298
1,N,New_N_002.wav,14-8-3,3,0.2664474583235242,126x3,3x212,14,0.05302317688497208,0.45024797291148055,0.009208000003127381,8,0.2630576333751265,0.22659191994930739,0.00380619999486953,3,0.5912704972304433,0.21256866922208661,0.0024032000001170672
2,N,New_N_003.wav,14-8-3,3,0.3076024226140145,126x3,3x212,14,0.05360478389717511,0.38382074437055286,0.009373700006108265,8,0.24793273000653326,0.2167327817269206,0.003286300001491327,3,0.594957216201006,0.20102281153606827,0.0023689000008744188
3,N,New_N_004.wav,14-8-3,3,0.30248642224388816,126x3,3x212,14,0.05797804912504783,0.3663927473288995,0.008928400005970616,8,0.19588668260798475,0.14658233411209648,0.00351290000253357,3,0.4823664622814118,0.1438339244214202,0.0023834999956307
4,N,New_N_005.wav,14-8-3,3,0.30964705602542625,126x3,3x212,14,0.056848279548327836,0.37074822888858067,0.01203469999745721,8,0.3368874873477338,0.1869409687848361,0.003690500001539476,3,0.589557767897862,0.18095055405878177,0.0023519000023952685
5,N,New_N_006.wav,14-8-3,3,0.31676537097111934,126x3,3x212,14,0.05813570900257088,0.3661931673566286,0.010472899994056206,8,0.2842465947778566,0.20792431495996086,0.003139799999189563,3,0.583060523832817,0.16137145814802673,0.0024117000066326
6,N,New_N_007.wav,14-8-3,3,0.2382333356963063,126x3,3x212,14,0.057882584901206464,0.387855608555497,0.00969940000504721,8,0.28413077853304647,0.20853361767897688,0.0036639000027207658,3,0.6112222502525968,0.2209166972686116,0.0023924000051920302
7,N,New_N_008.wav,14-8-3,3,0.37684851714108974,126x3,3x212,14,0.057192134199308145,0.3461708825397673,0.009224000001267996,8,0.2295683316860179,0.19137914793919789,0.002972999995108694,3,0.6123779258101697,0.20242034895016667,0.0021799000023747794
8,N,New_N_009.wav,14-8-3,3,0.38691503129852717,126x3,3x212,14,0.048771728860134644,0.35404304696216016,0.009028200001921505,8,0.2894890484507906,0.18429622152417233,0.0031872000035946257,3,0.5695708558053555,0.21162416553546673,0.002071100003377069
9,N,New_N_010.wav,14-8-3,3,0.2674072910760344,126x3,3x212,14,0.05452708359376625,0.3300242884447448,0.00797949999832781,8,0.31230303236580925,0.18668078873076022,0.002580100001068786,3,0.6366031238023376,0.19958973174499461,0.00206610000168439
