epoca,loss_train,loss_val
1,0.5222157788904089,0.3716399371623993
2,0.29339740778270523,0.16130712628364563
3,0.19472872725638904,0.11547555774450302
4,0.14904295471741966,0.11922968178987503
5,0.14416900486685336,0.10058591514825821
6,0.13698354456573725,0.10162115097045898
7,0.11785074031764739,0.1347203403711319
8,0.12730624466540144,0.09300840646028519
9,0.11611016805430777,0.09830456972122192
10,0.11062403071647216,0.09255815297365189
11,0.10183927936381415,0.10749389976263046
12,0.09218122163101246,0.09864258021116257
13,0.1018138408023668,0.09728223830461502
14,0.0788013332547914,0.09088384360074997
15,0.07282804340540774,0.0962231457233429
16,0.066485796902462,0.09231587499380112
17,0.06418161260348586,0.10535484552383423
18,0.06255138159643761,0.08275332301855087
19,0.036887169303985216,0.09903309494256973
20,0.04513521473180797,0.0963224396109581
21,0.030860444364263554,0.10442604869604111
22,0.047087552323079616,0.10198495537042618
23,0.03488599980843039,0.093557208776474
24,0.02420846464749622,0.08914405852556229
25,0.009636699710666252,0.11098437011241913
26,0.011028566235166326,0.11195220798254013
27,0.01462381913973475,0.11130885779857635
28,0.006140495124878055,0.12546226382255554
