,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,24,9,6,1
real_MR,1,3,32,4,0
real_MS,4,4,0,28,4
real_MVP,9,3,0,1,27
