,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,30,0,8,2
real_MR,0,6,30,4,0
real_MS,1,9,0,28,2
real_MVP,11,2,1,4,22
