,N,AS,MR,MS,MVP
N,96.5,0.0,1.0,0.5,2.0
AS,0.0,96.0,3.0,0.5,0.5
MR,2.5,3.5000000000000004,91.0,2.0,1.0
MS,0.0,1.0,1.0,94.0,4.0
MVP,2.5,3.0,2.5,2.5,89.5
