,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,2,0,1,5
real_AS,0,37,0,2,1
real_MR,0,9,30,1,0
real_MS,6,16,0,13,5
real_MVP,8,4,4,0,24
