distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
8-9,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.8157135657135658,0.8375,200
8-9,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7962635403811875,0.8375,200
8-9,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000002,0.9275,0.7406204906204906,0.81875,200
8-9,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.9387500000000001,0.7889017803128511,0.846875,200
8-9,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.8059670243137985,0.834375,200
8-9,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,98,698,102,102,0.796,0.49000000000000005,0.8724999999999999,0.5328469022017409,0.68125,200
8-9,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862499999999999,0.5753976505501389,0.715625,200
8-9,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,98,698,102,102,0.796,0.48999999999999994,0.8724999999999999,0.5044795431476896,0.68125,200
8-9,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,114,714,86,86,0.828,0.5700000000000001,0.8925000000000001,0.5945411748557046,0.73125,200
8-9,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,108,708,92,92,0.8160000000000001,0.5399999999999999,0.885,0.5653716801886138,0.7125,200
8-9,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9083667298327118,0.9375,200
8-9,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8805363471217129,0.925,200
8-9,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8645601889504329,0.915625,200
8-9,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8557001834280398,0.909375,200
8-9,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9211154190133651,0.946875,200
8-9,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.682941724941725,0.79375,200
8-9,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,133,733,67,67,0.866,0.6649999999999999,0.91625,0.6670198222829803,0.790625,200
8-9,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,121,721,79,79,0.842,0.6050000000000001,0.9012499999999999,0.6036544011544012,0.753125,200
8-9,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6528658008658008,0.7875,200
8-9,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8719999999999999,0.6799999999999999,0.9199999999999999,0.6671951219512195,0.8,200
8-9,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9753658536585366,0.984375,200
8-9,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9053240243465807,0.9375,200
8-9,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9253854725805946,0.953125,200
8-9,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.9525324675324676,0.96875,200
8-9,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887500000000001,0.9550790672741891,0.971875,200
8-9,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8280986455405059,0.890625,200
8-9,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9549999999999998,0.8316742081447963,0.8875,200
8-9,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8289780120783424,0.890625,200
8-9,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8493202545386322,0.90625,200
8-9,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8436140436140436,0.896875,200
