indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,15-10-5-2,4,0.5074844076503415,126x2,2x212,15,0.04900094876104395,0.3513777566963183,0.016785399988293648,10,0.19861850219018873,0.2048300681177347,0.009446399984881282,5,0.40134094848674157,0.1589542032726157,0.006185000005643815,2,0.5948490232763634,0.23168796228815255,0.005233700008830056
1,N,New_N_002.wav,15-10-5-2,4,0.4523879836539677,126x2,2x212,15,0.045986141736207096,0.40617578703250834,0.018175900011556223,10,0.22667734838447703,0.21583528950511566,0.00867770001059398,5,0.4502789942208467,0.19871991293891134,0.0067260999931022525,2,0.6245940186621568,0.17098511633765318,0.005054200009908527
2,N,New_N_003.wav,15-10-5-2,4,0.40395491817826945,126x2,2x212,15,0.055292670624620704,0.3294350727924591,0.022322400007396936,10,0.2999549260118735,0.16927762257045184,0.008003399998415262,5,0.5120370888525692,0.15696150878929063,0.006532100000185892,2,0.6815247525565581,0.2327178080648002,0.0052411999786272645
3,N,New_N_004.wav,15-10-5-2,4,0.4273289425296391,126x2,2x212,15,0.050177233191800764,0.36136230383500084,0.020473999989917502,10,0.22241444569618726,0.2558154239803574,0.007460099994204938,5,0.4712749987137799,0.20964284772848915,0.007508599985158071,2,0.6131406146081453,0.2923298126399311,0.006097100005717948
4,N,New_N_005.wav,15-10-5-2,4,0.40269177432035497,126x2,2x212,15,0.041373815745830975,0.39182941769613344,0.019641199993202463,10,0.20344104617095476,0.1818760995618384,0.007129699981305748,5,0.39360365058385194,0.1618681708250333,0.007262099999934435,2,0.6201350846390197,0.15134006380637455,0.00453219999326393
5,N,New_N_006.wav,15-10-5-2,4,0.3962839803269278,126x2,2x212,15,0.05174391196391788,0.3580237950143327,0.022897599992575124,10,0.2189842430008915,0.1802973164600586,0.008696400007465854,5,0.410080524599434,0.1546466622618874,0.007187699986388907,2,0.6216146308395827,0.17367723505658453,0.005208699993090704
6,N,New_N_007.wav,15-10-5-2,4,0.4613590968619265,126x2,2x212,15,0.0508503478327872,0.364474964260919,0.021495699998922646,10,0.20529916080321334,0.20135840142502923,0.009909399988828227,5,0.4263295794761413,0.19779081694249726,0.007243900006869808,2,0.596277767406719,0.23378709165878528,0.0060363000084180385
7,N,New_N_008.wav,15-10-5-2,4,0.3752329308288941,126x2,2x212,15,0.050242453152402194,0.4096689454470073,0.025484399986453354,10,0.28870837444039715,0.2145756870177219,0.006791399995563552,5,0.5246164042633873,0.2104800729072045,0.0074677999946288764,2,0.6745116792475109,0.2913222907806131,0.005397100001573563
8,N,New_N_009.wav,15-10-5-2,4,0.5573977211864107,126x2,2x212,15,0.046710109199033484,0.36298670825615503,0.023319900006754324,10,0.2080645688572241,0.13992047263393356,0.008305700001074001,5,0.4301851361824672,0.12089535546739041,0.006297900021309033,2,0.6116029111548212,0.08019292862294178,0.006139100005384535
9,N,New_N_010.wav,15-10-5-2,4,0.5290565047859858,126x2,2x212,15,0.06108575871936813,0.3313077548246302,0.023031199991237372,10,0.24495217826461968,0.2033932607454022,0.009610800014343113,5,0.38288895436567894,0.1964605796906636,0.007592100009787828,2,0.5743431073300689,0.2133006156226083,0.006434999988414347
