distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
3-17,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7515003819709702,0.80625,200
3-17,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7693151400008498,0.834375,200
3-17,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.733093447468758,0.803125,200
3-17,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.764888888888889,0.81875,200
3-17,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337500000000001,0.8125098347757671,0.834375,200
3-17,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.669627260522783,0.759375,200
3-17,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.66,0.9149999999999998,0.7079881874951554,0.7874999999999999,200
3-17,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.8600000000000001,0.65,0.9125,0.6861057692307693,0.78125,200
3-17,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.6769804287045667,0.771875,200
3-17,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.6700000000000002,0.9174999999999999,0.7239715016441359,0.79375,200
3-17,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8637378066911803,0.9,200
3-17,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8599649872786085,0.909375,200
3-17,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8257817273250764,0.8875,200
3-17,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8462744639074427,0.9,200
3-17,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8757597966549261,0.9125,200
3-17,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.9387500000000001,0.7740852061754935,0.846875,200
3-17,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.715,0.92875,0.7304946498438364,0.821875,200
3-17,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,155,755,45,45,0.9100000000000001,0.7750000000000001,0.94375,0.7944277360066834,0.859375,200
3-17,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7243912529550828,0.83125,200
3-17,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7588823064883257,0.85,200
3-17,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9413021506044762,0.9625,200
3-17,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.9649999999999999,0.8725706705003358,0.9125,200
3-17,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9069371824598467,0.9375,200
3-17,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9373674887750776,0.959375,200
3-17,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862499999999998,0.9465380148306977,0.965625,200
3-17,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.8649999999999999,0.9662499999999999,0.8703936606862339,0.915625,200
3-17,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8726429176797866,0.91875,200
3-17,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9549999999999998,0.8213688750274116,0.8875,200
3-17,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8857157785381304,0.925,200
3-17,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9649999999999999,0.8653788758666806,0.9125,200
