clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
AS,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MVP,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
PROMEDIO_MACRO,197,797,3,3,0.994,0.9850000000000001,0.9962500000000001,0.9854761904761904,0.990625,200
