base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,NMF_W3,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8616172377718824,0.909375,200
original,NMF_W3,2,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8416792427430725,0.9,200
original,NMF_W3,3,PROMEDIO_MACRO,167,767,33,33,0.9340000000000002,0.835,0.95875,0.850311608192043,0.896875,200
original,NMF_W3,4,PROMEDIO_MACRO,162,762,38,38,0.9239999999999998,0.8099999999999999,0.9525,0.8102741855991272,0.88125,200
original,NMF_W3,5,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.847218887555022,0.9,200
