,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,2,26,6,5,1
real_MR,0,2,33,3,2
real_MS,4,4,0,31,1
real_MVP,1,1,4,2,32
