clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
AS,35,148,12,5,0.915,0.875,0.925,0.7446808510638298,0.9,40
MR,33,157,3,7,0.95,0.825,0.98125,0.9166666666666666,0.903125,40
MS,32,151,9,8,0.915,0.8,0.94375,0.7804878048780488,0.871875,40
MVP,33,156,4,7,0.945,0.825,0.975,0.8918918918918919,0.8999999999999999,40
PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8616172377718824,0.909375,200
