,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,0,29,6,3,2
real_MR,0,0,34,6,0
real_MS,0,2,2,35,1
real_MVP,0,1,4,2,33
