clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,39,157,3,1,0.98,0.975,0.98125,0.9285714285714286,0.9781249999999999,40
MVP,38,159,1,2,0.985,0.95,0.99375,0.9743589743589743,0.971875,40
PROMEDIO_MACRO,196,796,4,4,0.992,0.9800000000000001,0.9950000000000001,0.9805860805860807,0.9875,200
