,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,95.5,2.5,1.0,1.0
MR,1.0,2.0,95.0,1.0,1.0
MS,0.0,1.0,1.5,94.5,3.0
MVP,1.0,2.0,2.0,2.0,93.0
