,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,1,1
real_AS,0,37,1,0,2
real_MR,1,5,27,1,6
real_MS,0,0,7,29,4
real_MVP,1,3,8,2,26
