,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.5,2.0,0.0,0.5
MR,0.5,4.0,93.5,1.5,0.5
MS,0.0,1.5,1.0,94.5,3.0
MVP,2.5,1.5,4.0,1.5,90.5
