,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,0,2
real_AS,0,38,0,1,1
real_MR,2,1,34,2,1
real_MS,0,1,0,36,3
real_MVP,4,2,0,0,34
