indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_5db,N,New_N_001.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.288616941140842,6x212,0.03315290005411953,28,0.17465833005239814,0.28036512360493476,0.02440070000011474,13,0.14095260322742803,0.28001956993181826,0.004839699948206544,6,0.12486841337446151,0.29040495491841045,0.002863299916498363
1,SNR_5db,N,New_N_002.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28076933326869336,6x212,0.03293800004757941,28,0.17381882452939662,0.2820542461158319,0.024307999992743134,13,0.1392007370779266,0.29240452600967604,0.004718399955891073,6,0.1279994295504566,0.3128092482617422,0.0029001999646425247
2,SNR_5db,N,New_N_003.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.27997081857251005,6x212,0.035723900073207915,28,0.17266290902818054,0.2906887961703494,0.026287500048056245,13,0.13934058257606818,0.29922582997815794,0.004584699985571206,6,0.12250414320643137,0.30350099127384667,0.0038264000322669744
3,SNR_5db,N,New_N_004.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.283584456460313,6x212,0.03367089992389083,28,0.17682009616099217,0.2893764510559573,0.024641699972562492,13,0.14220181451240738,0.2935969723022734,0.00483610003720969,6,0.12683382554343425,0.3059856149004246,0.0033536999253556132
4,SNR_5db,N,New_N_005.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2847320678394639,6x212,0.03308949992060661,28,0.175099475306305,0.28453360218510837,0.024029599968343973,13,0.13984103783272095,0.2914902499450741,0.004746000049635768,6,0.12522539682188244,0.3046948674042687,0.0034097000025212765
5,SNR_5db,N,New_N_006.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2833950972703182,6x212,0.0341182000702247,28,0.1785060835378747,0.28361021898314476,0.02516059996560216,13,0.1390436044059487,0.29150307790881985,0.004714899929240346,6,0.12384623017866714,0.27911921002312934,0.003363099996931851
6,SNR_5db,N,New_N_007.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.27938269211054834,6x212,0.034619800047948956,28,0.17230844535482204,0.2768764749863422,0.025342199951410294,13,0.14205578366849142,0.28488454732185137,0.0052779000252485275,6,0.12717591168688153,0.2956279702131986,0.0030767000280320644
7,SNR_5db,N,New_N_008.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28237758478193525,6x212,0.03294649999588728,28,0.17649480316099594,0.2802776118119445,0.02324340003542602,13,0.1389114484736153,0.28937865911377475,0.00569209991954267,6,0.12670888107038344,0.29692710531798944,0.003173599950969219
8,SNR_5db,N,New_N_009.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2824170328306238,6x212,0.03466080001089722,28,0.17710499284386463,0.2771312576671323,0.025428000022657216,13,0.13993582324661338,0.28103688005821187,0.005390699952840805,6,0.1242236476424985,0.27459415651784175,0.003083599964156747
9,SNR_5db,N,New_N_010.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2841293128709816,6x212,0.03315450006630272,28,0.1812060466141079,0.28293039697487077,0.02400670002680272,13,0.14364913694822404,0.29872819778609294,0.00535460002720356,6,0.1262254149272013,0.28687978972141437,0.0029945001006126404
10,SNR_5db,N,New_N_011.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28169018535498075,6x212,0.03266739996615797,28,0.17552979042760675,0.2750975888098233,0.023609700030647218,13,0.1421289326750112,0.28151936940608197,0.005180099979043007,6,0.12577865809923042,0.2768396702774515,0.0031109999399632215
11,SNR_5db,N,New_N_012.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28367526027552525,6x212,0.0328932999400422,28,0.17744492622014077,0.2772597396224377,0.022907699923962355,13,0.14333208640223447,0.28690835928873637,0.005862600053660572,6,0.1294070325211929,0.2892231460881104,0.0031883000629022717
12,SNR_5db,N,New_N_013.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2801712672306909,6x212,0.03392760001588613,28,0.17446423770433933,0.2781754769920801,0.023315400001592934,13,0.1416047564039521,0.28379603401833453,0.006522799958474934,6,0.12367035029764928,0.29105130190634976,0.00312630005646497
13,SNR_5db,N,New_N_014.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2828595871678828,6x212,0.033750500064343214,28,0.17542692606790625,0.29019665680823786,0.024344699922949076,13,0.14379417938547334,0.2926506621399921,0.005516599980182946,6,0.12680955642965921,0.2770523772945636,0.0029595999512821436
14,SNR_5db,N,New_N_015.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28716384700596886,6x212,0.03283639997243881,28,0.1795052865162593,0.2821170124507089,0.02388500003144145,13,0.14416662071773154,0.2907422173731087,0.00507139996625483,6,0.12160495063608198,0.3044254272718763,0.0029479999793693423
15,SNR_5db,N,New_N_016.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2799023494840565,6x212,0.03459269995801151,28,0.17389115433267155,0.2859921829493479,0.025341800064779818,13,0.13950256808658937,0.28890519706873985,0.005282499943859875,6,0.12576505718901398,0.277760970668956,0.0029677998973056674
16,SNR_5db,N,New_N_017.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28795999722273724,6x212,0.03328679990954697,28,0.18039594440372653,0.2845939831117023,0.024056000052951276,13,0.1435429144341201,0.28989406815068347,0.005289900000207126,6,0.1244899928441082,0.29866954091133185,0.0029955999925732613
17,SNR_5db,N,New_N_018.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2855327152289713,6x212,0.03236860001925379,28,0.17666631065463187,0.2832227235866957,0.02323900000192225,13,0.14315488263093054,0.29606514774492954,0.005290100001730025,6,0.1271173557126467,0.28968785170317024,0.0030329000437632203
18,SNR_5db,N,New_N_019.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2854999449150083,6x212,0.0327568999491632,28,0.17843405358961215,0.28051077289894233,0.023606899892911315,13,0.14422394526836413,0.2790305787965148,0.0052229000721126795,6,0.12711240137577814,0.2815022881032073,0.0030450000194832683
19,SNR_5db,N,New_N_020.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2852184471939546,6x212,0.03344889997970313,28,0.17582583411013736,0.272669268128094,0.02441670000553131,13,0.1431976843155866,0.282206641797451,0.005153500009328127,6,0.12220602156017579,0.30694543405327224,0.0029885999392718077
20,SNR_5db,N,New_N_021.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2791182704491746,6x212,0.03258670005016029,28,0.17391976550564203,0.2855738614633946,0.023412899929098785,13,0.13886284243661956,0.2818485109102114,0.004801800008863211,6,0.12669514111892918,0.29379798928094797,0.003500899998471141
21,SNR_5db,N,New_N_022.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28246631260140137,6x212,0.03350660006981343,28,0.17660611486262015,0.27519392151626565,0.02416190004441887,13,0.13899081316706094,0.2848791067239584,0.005241099977865815,6,0.1271483999293765,0.30096387760063503,0.0032031999435275793
22,SNR_5db,N,New_N_023.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2798600484746123,6x212,0.033256800030358136,28,0.17483780418875497,0.2830684520200102,0.024106599972583354,13,0.13802174970129974,0.28619852699248205,0.005247100023552775,6,0.12269006438440815,0.3022964384069177,0.0030580000020563602
23,SNR_5db,N,New_N_024.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2809516519988551,6x212,0.034701199969276786,28,0.1744924374693097,0.28414678874740734,0.024149199947714806,13,0.13843234557384754,0.2836911739397564,0.006001599947921932,6,0.12573859993491066,0.2706603967023478,0.003571000066585839
24,SNR_5db,N,New_N_025.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2906848996320493,6x212,0.03857059997972101,28,0.1819633217627681,0.2804393773050344,0.029183399979956448,13,0.14591247950376923,0.27038606703815,0.005267700063996017,6,0.12887410449754838,0.2911023240213384,0.003133299993351102
25,SNR_5db,N,New_N_026.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28475698238413233,6x212,0.03733530000317842,28,0.17625329111223348,0.276915040622447,0.02831369999330491,13,0.1455504986642859,0.27465286674371736,0.005247100023552775,6,0.12860762700689868,0.29340087872051474,0.0029824000084772706
26,SNR_5db,N,New_N_027.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.280773956837503,6x212,0.03773759992327541,28,0.17509767632362785,0.2785161422493031,0.027633000048808753,13,0.13885809415439368,0.2913742920065662,0.0053322999738156796,6,0.12615474053668554,0.29240468422152033,0.003779199905693531
27,SNR_5db,N,New_N_028.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28369017008169684,6x212,0.03758979996200651,28,0.1744827047940226,0.2846059122515576,0.027290500001981854,13,0.14231506304718838,0.28789665025393957,0.006045699934475124,6,0.12962223738321887,0.2890686592014191,0.003215199918486178
28,SNR_5db,N,New_N_029.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28301158441067265,6x212,0.039060700102709234,28,0.1762373166296537,0.27395157826943595,0.028917700052261353,13,0.14315898961677762,0.27605276397872575,0.005655499990098178,6,0.1309873609808048,0.27385202988812496,0.0034742000279948115
29,SNR_5db,N,New_N_030.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28455338014704024,6x212,0.04166829993482679,28,0.17638788922683654,0.27900081185165443,0.030619099969044328,13,0.14334786333710253,0.29355119678464886,0.0059516000328585505,6,0.1262537081697905,0.317785043652849,0.0040846000192686915
30,SNR_5db,N,New_N_031.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.281666507551634,6x212,0.03784120001364499,28,0.1754291649959771,0.29259308198226125,0.02845099999103695,13,0.14052702468169812,0.28891161603528515,0.005469500087201595,6,0.1260448365207973,0.30382754092957465,0.003068599966354668
31,SNR_5db,N,New_N_032.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2839359295606037,6x212,0.03492630005348474,28,0.177676715000574,0.2850111054269581,0.025936200050637126,13,0.1414635294492783,0.2965159877294675,0.004943100037053227,6,0.1268396806531498,0.30560212301631284,0.002929000067524612
32,SNR_5db,N,New_N_033.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2818713386792104,6x212,0.0369138999376446,28,0.17451212556875173,0.2787326797019323,0.028003100072965026,13,0.14188663141394764,0.29405063136433784,0.004682700033299625,6,0.12258018337447586,0.288366373696256,0.0028107999823987484
33,SNR_5db,N,New_N_034.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28528865355810945,6x212,0.03508559998590499,28,0.174387134640684,0.27758285923734627,0.026645499980077147,13,0.13960606726369063,0.269032175684867,0.004675299976952374,6,0.13144840838016097,0.27358852619476404,0.0028372000670060515
34,SNR_5db,N,New_N_035.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2842288370468936,6x212,0.03345009998884052,28,0.17516857172259953,0.2874927835471587,0.024728400050662458,13,0.14063523137271033,0.2955976192958889,0.004759600036777556,6,0.12737258490439712,0.29873905356754077,0.002868400071747601
35,SNR_5db,N,New_N_036.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28077152813225326,6x212,0.03564629994798452,28,0.17446472946736907,0.2871725610070928,0.026636800030246377,13,0.14139589863760316,0.28084227121082406,0.004635500023141503,6,0.12347445378463011,0.27433341318912424,0.0032068000873550773
36,SNR_5db,N,New_N_037.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.24007396593295127,6x212,0.03427579998970032,28,0.13411632924370467,0.2776398101199731,0.025207300088368356,13,0.10419313408032897,0.27580814732281095,0.004909000010229647,6,0.09671883906744078,0.26374619855960163,0.0033004999859258533
37,SNR_5db,N,New_N_038.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2831987052003363,6x212,0.033862799988128245,28,0.17540267073772037,0.2780039493338339,0.02466740005183965,13,0.14041012783730414,0.277790439788712,0.005063700024038553,6,0.12584037831961326,0.24871607485565894,0.00340040004812181
38,SNR_5db,N,New_N_039.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2850472991430827,6x212,0.03308850002940744,28,0.17518467701003756,0.2740730580146438,0.024264700012281537,13,0.1419744575022415,0.26125151578514216,0.0048479000106453896,6,0.12882997680557381,0.2515323675832906,0.003238599980250001
39,SNR_5db,N,New_N_040.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2825582899163754,6x212,0.03173440007958561,28,0.1752470717436202,0.27534167020107503,0.02309989999048412,13,0.1417562568881743,0.2777195753275893,0.00464780000038445,6,0.1268908229687759,0.25456211488788605,0.0031784999882802367
40,SNR_5db,N,New_N_041.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.27667504975407,6x212,0.03554549999535084,28,0.16972794145631473,0.27658505813732187,0.026755900005809963,13,0.13563171977966107,0.28457387565101716,0.004752099979668856,6,0.12164169220118565,0.28551869991149287,0.00330400001257658
41,SNR_5db,N,New_N_042.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.28175858044449065,6x212,0.032151499995961785,28,0.16986143914384663,0.2910129144854878,0.023397900047712028,13,0.1393492985168716,0.2856076999378504,0.004757900023832917,6,0.1271798673717316,0.29286580902058795,0.003238700097426772
42,SNR_5db,N,New_N_043.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2754130557386187,6x212,0.03282879991456866,28,0.16674502046088382,0.2891615259786015,0.023982100072316825,13,0.13487074127648777,0.29701055495313805,0.004867300041951239,6,0.11800421972430368,0.3124861183976129,0.003230100031942129
43,SNR_5db,N,New_N_044.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2845529165893721,6x212,0.03226180002093315,28,0.16886451232862776,0.2854629642191182,0.02327290002722293,13,0.13593454983476738,0.2852095607880794,0.005084400065243244,6,0.12561385248683102,0.2929970895797716,0.0028984000673517585
44,SNR_5db,N,New_N_045.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2771636083870004,6x212,0.03297080006450415,28,0.1673904264923708,0.2815354013397573,0.023879999993368983,13,0.1360579051659431,0.2844382036714967,0.00501069996971637,6,0.12264113453284678,0.30557554692085065,0.002833500038832426
