,N,AS,MR,MS,MVP
N,98.0,0.0,1.0,0.0,1.0
AS,0.0,96.0,2.0,0.0,2.0
MR,0.0,3.0,93.5,2.5,1.0
MS,0.0,1.5,1.5,93.0,4.0
MVP,3.0,2.5,2.0,1.5,91.0
