indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
10,SNR_-8db,N,New_N_011.wav,12-10-8-6,DeepONMF_H4,4,0.47571323223263456,6x212,0.017320999992080033,12,0.3811391606461697,0.3047201001617142,0.008090700022876263,10,0.2444234896554714,0.26237496544652245,0.0035770999966189265,8,0.3124489551899441,0.2472410620322681,0.0025028999662026763,6,0.3511623040974415,0.21826460904799622,0.0023711000103503466
11,SNR_-8db,N,New_N_012.wav,12-10-8-6,DeepONMF_H4,4,0.4732679551135393,6x212,0.01875729998573661,12,0.3774186735328605,0.31097387378854585,0.00925120001193136,10,0.2871731241374584,0.22182736271034692,0.0032857999904081225,8,0.3172351648909706,0.19569875073053528,0.00265670008957386,6,0.3451760512721955,0.16276049766706016,0.002536599989980459
12,SNR_-8db,N,New_N_013.wav,12-10-8-6,DeepONMF_H4,4,0.4790066196702178,6x212,0.01707840000744909,12,0.37377863289974156,0.33544781763692866,0.0074760999996215105,10,0.2331001826072628,0.27054137886962837,0.003377599990926683,8,0.3941697378001382,0.19817730660815844,0.0025882000336423516,6,0.34812305697250795,0.1719405850979688,0.0027034999802708626
13,SNR_-8db,N,New_N_014.wav,12-10-8-6,DeepONMF_H4,4,0.48467085227076034,6x212,0.016462899977341294,12,0.37707205925216125,0.30808103065943465,0.007177999941632152,10,0.28606861045990595,0.2199077949188172,0.0033138999715447426,8,0.2998536940817907,0.19642766246871063,0.002519999979995191,6,0.387056777457285,0.19635718472640723,0.0024281999794766307
14,SNR_-8db,N,New_N_015.wav,12-10-8-6,DeepONMF_H4,4,0.47211708889069887,6x212,0.017666999949142337,12,0.3788064974892653,0.30727906309716246,0.007866200059652328,10,0.3116953455372854,0.23572628769751877,0.0037025000201538205,8,0.29574088048669106,0.21949929878147342,0.0024844000581651926,6,0.3660705188111347,0.201266242213893,0.0026901999954134226
15,SNR_-8db,N,New_N_016.wav,12-10-8-6,DeepONMF_H4,4,0.4799143548041193,6x212,0.016855800058692694,12,0.3805802751356366,0.29920356696533373,0.007302200072444975,10,0.2699062470905676,0.2601312443735362,0.003618899965658784,8,0.2835747725546673,0.2283692621875189,0.0024678000481799245,6,0.3339464013597663,0.193944024393383,0.002745700068771839
16,SNR_-8db,N,New_N_017.wav,12-10-8-6,DeepONMF_H4,4,0.4840082962129092,6x212,0.015663000056520104,12,0.3779456254907317,0.31766386948743164,0.006539399968460202,10,0.28445246064605717,0.2673255307102288,0.003034499939531088,8,0.3668818718989248,0.2079115215178922,0.002467600046657026,6,0.3630163105796653,0.18116693736125816,0.0027238999027758837
17,SNR_-8db,N,New_N_018.wav,12-10-8-6,DeepONMF_H4,4,0.4907599140958503,6x212,0.015682099969126284,12,0.37775183275135915,0.31488654892889195,0.006862999987788498,10,0.29987154995964,0.2273234166751948,0.0030623999191448092,8,0.2886703154190848,0.20360674207248555,0.0024660000344738364,6,0.34781015111832897,0.1752792566796576,0.0024665999226272106
18,SNR_-8db,N,New_N_019.wav,12-10-8-6,DeepONMF_H4,4,0.48146780476402895,6x212,0.016701399930752814,12,0.37412970219171404,0.3189802032550453,0.007025099941529334,10,0.2916029585163108,0.2445812794259367,0.003566000028513372,8,0.36107490578207585,0.17476151887983846,0.0025511999847367406,6,0.35362382043887597,0.1344291070781851,0.002424699952825904
19,SNR_-8db,N,New_N_020.wav,12-10-8-6,DeepONMF_H4,4,0.49013895679683117,6x212,0.015740099945105612,12,0.37778699414133465,0.3326273200378372,0.006987000000663102,10,0.30798570465586306,0.24332745576191464,0.003016800037585199,8,0.303626291334719,0.21353297880229904,0.0026108999736607075,6,0.38641208494746926,0.15662238218189925,0.0023724999045953155
20,SNR_-8db,N,New_N_021.wav,12-10-8-6,DeepONMF_H4,4,0.4856305918762567,6x212,0.01649459998589009,12,0.3757304323710322,0.3184116256577769,0.007111200015060604,10,0.30848711550670466,0.24049413631780528,0.003467199974693358,8,0.3660961775755479,0.19605492276403608,0.0027111999224871397,6,0.37786482620005407,0.1970302448044505,0.0023630999494343996
21,SNR_-8db,N,New_N_022.wav,12-10-8-6,DeepONMF_H4,4,0.4742282440536441,6x212,0.017089199973270297,12,0.37434749145587765,0.3080531513500397,0.0073642999632284045,10,0.2269576772185968,0.25412907129014567,0.004137899959459901,8,0.2952254758764775,0.24135328503301837,0.002433000016026199,6,0.3576935492350515,0.23125548137571642,0.0023719000164419413
22,SNR_-8db,N,New_N_023.wav,12-10-8-6,DeepONMF_H4,4,0.48506222260574283,6x212,0.017154500004835427,12,0.375370056993891,0.30451480866982056,0.0082481000572443,10,0.2588425249873323,0.2597277529115744,0.0029845000244677067,8,0.337215904760786,0.2116443822313088,0.0024559999583289027,6,0.37106486808722405,0.21293606797301773,0.0023364999797195196
23,SNR_-8db,N,New_N_024.wav,12-10-8-6,DeepONMF_H4,4,0.48396892177182355,6x212,0.017962200101464987,12,0.38067261431442956,0.322837336661496,0.008085199980996549,10,0.3027546901556009,0.23011786859864003,0.003488200018182397,8,0.3174036055942381,0.19608408559899912,0.0026259999722242355,6,0.3637051508859859,0.17329287031264867,0.002822300069965422
24,SNR_-8db,N,New_N_025.wav,12-10-8-6,DeepONMF_H4,4,0.4934622064474852,6x212,0.01890839997213334,12,0.378211649549432,0.3338840343130942,0.007332799956202507,10,0.3238203000933016,0.26155570857830823,0.004304500063881278,8,0.34240729323940045,0.18961152639490322,0.0025119000347331166,6,0.3831455794351391,0.16389436923938855,0.003928899997845292
25,SNR_-8db,N,New_N_026.wav,12-10-8-6,DeepONMF_H4,4,0.4915474753588131,6x212,0.017329400056041777,12,0.38075862739715804,0.3085033022060313,0.007153300102800131,10,0.3116150294511422,0.23008275819797797,0.0032468000426888466,8,0.2838308058338474,0.2028965150764957,0.002932600094936788,6,0.34852378954433577,0.20595480032675945,0.0031441000755876303
26,SNR_-8db,N,New_N_027.wav,12-10-8-6,DeepONMF_H4,4,0.47385499843634554,6x212,0.018071900005452335,12,0.37563610582331103,0.2928647477747726,0.007450899924151599,10,0.24739731325153777,0.24484152174503843,0.0035520000383257866,8,0.3156710768456936,0.23677261801998878,0.003478499944321811,6,0.3807788368695884,0.22658471590721432,0.0027191999834030867
27,SNR_-8db,N,New_N_028.wav,12-10-8-6,DeepONMF_H4,4,0.49357477501477115,6x212,0.01723240001592785,12,0.37850746344361585,0.31249216628194953,0.0071066999807953835,10,0.2573057356563105,0.2677743232214513,0.003321500029414892,8,0.3574149059283618,0.21581345363599702,0.00331129995174706,6,0.4257212716329599,0.1892670414712083,0.002678799908608198
28,SNR_-8db,N,New_N_029.wav,12-10-8-6,DeepONMF_H4,4,0.46677754356985207,6x212,0.017478900030255318,12,0.37726248044311256,0.3037995052917607,0.007074399967677891,10,0.31977078379560336,0.21706113452824055,0.003704700036905706,8,0.330566999165836,0.20078988750741747,0.0030725999968126416,6,0.3695089971524189,0.1917478490669395,0.002750299987383187
29,SNR_-8db,N,New_N_030.wav,12-10-8-6,DeepONMF_H4,4,0.4846919377697035,6x212,0.018271800014190376,12,0.37944711497150174,0.2957918825934936,0.0073757999343797565,10,0.29468629970490184,0.24686136974087589,0.004219199996441603,8,0.32435067435395354,0.2359114668366154,0.0029802999924868345,6,0.34771801916557515,0.2216066673624518,0.002709499909542501
30,SNR_-8db,N,New_N_031.wav,12-10-8-6,DeepONMF_H4,4,0.47980846239943176,6x212,0.01761739992070943,12,0.37858913058372895,0.32049337673188366,0.007239900063723326,10,0.2857068812514763,0.2378640682783943,0.0038985999999567866,8,0.3199258111202625,0.21608977532034634,0.002933399984613061,6,0.3877848132935725,0.200946358114502,0.002733799978159368
31,SNR_-8db,N,New_N_032.wav,12-10-8-6,DeepONMF_H4,4,0.47755732765277975,6x212,0.017705500009469688,12,0.37126650681719353,0.3343131693940761,0.007605199934914708,10,0.30334825942165944,0.22478928081973026,0.0036585999187082052,8,0.378719613483826,0.19448680798326143,0.002839699969626963,6,0.35468991210585954,0.1825177678221492,0.0027173999696969986
32,SNR_-8db,N,New_N_033.wav,12-10-8-6,DeepONMF_H4,4,0.4707464091744185,6x212,0.017104099970310926,12,0.375290816274324,0.30951947568086285,0.00754900008905679,10,0.24638989312725626,0.25889995344115874,0.00338560005184263,8,0.2915630273964739,0.22645086607428122,0.002738600014708936,6,0.31934008431266797,0.2123380005791354,0.0025954999728128314
33,SNR_-8db,N,New_N_034.wav,12-10-8-6,DeepONMF_H4,4,0.48227746336407173,6x212,0.0184505000943318,12,0.37749070940606294,0.32012588390109986,0.008389499969780445,10,0.24000008578849566,0.2566360129420586,0.003449799958616495,8,0.2912617988843781,0.2326559550913687,0.0026848999550566077,6,0.3414588261107016,0.21893739157488448,0.003037799964658916
34,SNR_-8db,N,New_N_035.wav,12-10-8-6,DeepONMF_H4,4,0.47593927553005666,6x212,0.017547199968248606,12,0.38218535087314964,0.281615714485462,0.007501599960960448,10,0.20844935132185893,0.23067418546253068,0.0036085000028833747,8,0.27018539119071217,0.2183929747365885,0.002676400006748736,6,0.32421273969514114,0.18414658838087475,0.0026095000794157386
35,SNR_-8db,N,New_N_036.wav,12-10-8-6,DeepONMF_H4,4,0.48120006141773025,6x212,0.01757939998060465,12,0.3726992757902064,0.3353639834839115,0.007683500065468252,10,0.3177722731954142,0.2700425741749713,0.003728099982254207,8,0.32409232972457575,0.2141138097920372,0.0027264999225735664,6,0.32707701466528777,0.19679760903800445,0.0025562000228092074
36,SNR_-8db,N,New_N_037.wav,12-10-8-6,DeepONMF_H4,4,0.40717758468542364,6x212,0.017661500023677945,12,0.28852150695104906,0.32916790776344657,0.008111099945381284,10,0.24817952668206458,0.18678489836112935,0.0033390000462532043,8,0.3744653136476808,0.13032185453541298,0.0026857999619096518,6,0.38621291041104744,0.10463630231996408,0.0026356999296694994
37,SNR_-8db,N,New_N_038.wav,12-10-8-6,DeepONMF_H4,4,0.47691260517893047,6x212,0.01899559993762523,12,0.3763312098759249,0.3141057731569852,0.008924599969759583,10,0.23577670903041406,0.26938709631351976,0.0034166000550612807,8,0.2783376574272759,0.2403642023581795,0.0028061000630259514,6,0.29494009267387356,0.20916197053121596,0.002928700065240264
38,SNR_-8db,N,New_N_039.wav,12-10-8-6,DeepONMF_H4,4,0.49967034641202224,6x212,0.019122800091281533,12,0.380686049849706,0.3095480283223851,0.007580699981190264,10,0.2940668289840246,0.21791015459468469,0.00341370003297925,8,0.348954990892512,0.1883721828457203,0.0028219999512657523,6,0.3332557284990627,0.1619912051543544,0.0039697999600321054
39,SNR_-8db,N,New_N_040.wav,12-10-8-6,DeepONMF_H4,4,0.4846213779333545,6x212,0.018402399960905313,12,0.3808916721408651,0.298135096045129,0.00793089997023344,10,0.2708264313163523,0.23516472021632778,0.0032854999881237745,8,0.3612142755020613,0.19764627767757265,0.0035164000000804663,6,0.3543955781629438,0.17010890720152316,0.002741099917329848
40,SNR_-8db,N,New_N_041.wav,12-10-8-6,DeepONMF_H4,4,0.4761530681730691,6x212,0.01858090003952384,12,0.3811456387481859,0.30532782120278934,0.007790600066073239,10,0.23718540268188365,0.2608175787994746,0.004036700003780425,8,0.3382019692879298,0.1798917723375053,0.0030584000051021576,6,0.3379882018534483,0.14472145489409,0.0028750000055879354
41,SNR_-8db,N,New_N_042.wav,12-10-8-6,DeepONMF_H4,4,0.48755087245327655,6x212,0.01742960000410676,12,0.3770949245726128,0.3178199598696049,0.007214999990537763,10,0.2906273420610547,0.21796217904022994,0.0038118999218568206,8,0.35194164563845426,0.1760667505371827,0.0028191000455990434,6,0.39765462582347627,0.13482722533975305,0.0026938000228255987
42,SNR_-8db,N,New_N_043.wav,12-10-8-6,DeepONMF_H4,4,0.479035490107044,6x212,0.017602600040845573,12,0.37469004264138167,0.32903992983317365,0.00750999990850687,10,0.30702707454372113,0.22430035412554702,0.003806699998676777,8,0.30168223114981546,0.20432623064117691,0.002814000006765127,6,0.3909439774525351,0.20984600395285144,0.00261929992120713
43,SNR_-8db,N,New_N_044.wav,12-10-8-6,DeepONMF_H4,4,0.48392432879804553,6x212,0.017068599932827055,12,0.3794071260434854,0.2915282410286857,0.007655900088138878,10,0.2617051792863971,0.2366689999484706,0.0034776999382302165,8,0.3262291771858624,0.22854321003200978,0.0026883999817073345,6,0.42555027700161696,0.17167172120631077,0.0025366999907419086
44,SNR_-8db,N,New_N_045.wav,12-10-8-6,DeepONMF_H4,4,0.4945336771649707,6x212,0.01691120001487434,12,0.36971089891910247,0.3184286524765061,0.006773300003260374,10,0.3630380594973852,0.21572595206135792,0.0040596999460831285,8,0.3179066025615108,0.19035571289055817,0.0027450999477878213,6,0.3876858805598065,0.1878022294930807,0.0026134999934583902
45,SNR_-8db,N,New_N_046.wav,12-10-8-6,DeepONMF_H4,4,0.46866476133469903,6x212,0.018029099912382662,12,0.373179908486517,0.31556709747256284,0.00805389997549355,10,0.24230233822104766,0.2627428787400361,0.003629499929957092,8,0.31340748003238394,0.18294795985097373,0.0028533999575302005,6,0.33363645593563157,0.1568640730126706,0.0026874999748542905
46,SNR_-8db,N,New_N_047.wav,12-10-8-6,DeepONMF_H4,4,0.48242096952446306,6x212,0.01759689999744296,12,0.37994708305331265,0.30242279546314377,0.007875500014051795,10,0.23453723443469549,0.2512844850391763,0.0033921999856829643,8,0.3931230608823234,0.15557393493189386,0.002753900014795363,6,0.39552524531357763,0.17143942909971416,0.002521099988371134
47,SNR_-8db,N,New_N_048.wav,12-10-8-6,DeepONMF_H4,4,0.46810613632871473,6x212,0.017809400102123618,12,0.3763081337203212,0.30349297044898454,0.008312400081194937,10,0.25487683336337785,0.25135795249457965,0.0037058000452816486,8,0.3118537165765338,0.23101799970152972,0.0025110000278800726,6,0.3428697225027105,0.21063112340112475,0.0023741000331938267
48,SNR_-8db,N,New_N_049.wav,12-10-8-6,DeepONMF_H4,4,0.4807888881098889,6x212,0.016660199966281652,12,0.3757878552939398,0.32960682399060204,0.007104699965566397,10,0.30180488029787733,0.23991225309548064,0.0037496000295504928,8,0.3150884712920812,0.22672613817372259,0.0025245000142604113,6,0.35258580045146726,0.20785871428694247,0.0023710998939350247
49,SNR_-8db,N,New_N_050.wav,12-10-8-6,DeepONMF_H4,4,0.4696960433777256,6x212,0.015815399936400354,12,0.37632303720251986,0.32447524804559574,0.007049300009384751,10,0.25114165162005037,0.25946291299308166,0.0031319999834522605,8,0.3339197101902735,0.19228115577817714,0.0024927000049501657,6,0.3261360858158775,0.1534183965545089,0.0023622000589966774
50,SNR_-8db,N,New_N_051.wav,12-10-8-6,DeepONMF_H4,4,0.4948743946639608,6x212,0.016232899972237647,12,0.376010821382496,0.3103936847957813,0.006940299994312227,10,0.31258325662084463,0.22082917097629043,0.003257600008510053,8,0.34924342824611276,0.17283364224378703,0.002546900068409741,6,0.36898194636729703,0.149237419561382,0.0023705000057816505
51,SNR_-8db,N,New_N_052.wav,12-10-8-6,DeepONMF_H4,4,0.4733339598202329,6x212,0.0167970999609679,12,0.3772774773573953,0.27871639023035505,0.007177300052717328,10,0.30874953188999416,0.22933403187815155,0.003970199963077903,8,0.32763211760408983,0.2143583496901153,0.0024762999964877963,6,0.3819613838339506,0.1983736256262607,0.00241800001822412
52,SNR_-8db,N,New_N_053.wav,12-10-8-6,DeepONMF_H4,4,0.4734280931078727,6x212,0.016231799963861704,12,0.3801839189030301,0.28361916154560657,0.006914799916557968,10,0.2706149249320693,0.2398090457172812,0.003515999997034669,8,0.3062952520056629,0.21763597148256733,0.002572400029748678,6,0.3417791515013439,0.19034873360532054,0.0024603999918326735
53,SNR_-8db,N,New_N_054.wav,12-10-8-6,DeepONMF_H4,4,0.47531712667861664,6x212,0.01624429994262755,12,0.37706747082979913,0.3181357487631865,0.0075144999427720904,10,0.2948647050326218,0.2215673975087869,0.003119400003924966,8,0.34911666279423503,0.1593378941810685,0.0024702000664547086,6,0.34317325603160165,0.14230551216772608,0.0024391000624746084
54,SNR_-8db,N,New_N_055.wav,12-10-8-6,DeepONMF_H4,4,0.47040345501616004,6x212,0.016393000027164817,12,0.3799012066941575,0.30535014321921494,0.006759600015357137,10,0.29271788510561214,0.22192536209075284,0.0034812999656423926,8,0.32928270598408027,0.20777536740980787,0.0025203999830409884,6,0.35794525368983604,0.1852047709383909,0.0029847000259906054
55,SNR_-8db,N,New_N_056.wav,12-10-8-6,DeepONMF_H4,4,0.4837811779030311,6x212,0.01709800004027784,12,0.3789845940666262,0.30199295428754397,0.007623299956321716,10,0.3638344753401091,0.1912458022142099,0.0035472000017762184,8,0.3166189787108865,0.15878159743666767,0.002642399980686605,6,0.41923289256283724,0.1812070761766202,0.0025291999336332083
56,SNR_-8db,N,New_N_057.wav,12-10-8-6,DeepONMF_H4,4,0.4852769771687475,6x212,0.016464199987240136,12,0.37613744046193615,0.3121601890762716,0.007312900037504733,10,0.30962203488887285,0.22460308877720528,0.003199600032530725,8,0.30489930116650604,0.19823104564111294,0.0025972999865189195,6,0.3301898310593272,0.18663593568734915,0.0025040999753400683
57,SNR_-8db,N,New_N_058.wav,12-10-8-6,DeepONMF_H4,4,0.47464801992532274,6x212,0.01684719999320805,12,0.3758081333080214,0.3100076311403666,0.007184599991887808,10,0.2887882283237685,0.22163537737473177,0.0035296999849379063,8,0.30037501704479963,0.19469331357623101,0.0027036000974476337,6,0.35786251075418224,0.19787395857707138,0.0024820000398904085
58,SNR_-8db,N,New_N_059.wav,12-10-8-6,DeepONMF_H4,4,0.47445658891274756,6x212,0.01644889998715371,12,0.36992256220343933,0.30502982150346264,0.0074037000304088,10,0.2303526440369878,0.25103421885808697,0.0031598000787198544,8,0.3398169215242054,0.1878915588798654,0.002648600027896464,6,0.3367708928608975,0.14996564421821754,0.002458699978888035
59,SNR_-8db,N,New_N_060.wav,12-10-8-6,DeepONMF_H4,4,0.4705170233897812,6x212,0.016134500037878752,12,0.37493802218690025,0.3131636437369198,0.007201800006441772,10,0.239298474909933,0.25917810669751684,0.003258700016885996,8,0.3332128847928965,0.2078327308394836,0.0025570999132469296,6,0.3482319994657845,0.17930598588003654,0.0024383000563830137
60,SNR_-8db,N,New_N_061.wav,12-10-8-6,DeepONMF_H4,4,0.48311874307892333,6x212,0.015988999977707863,12,0.3751080065920024,0.3178330856625213,0.006814899970777333,10,0.24569997790986076,0.270888398625961,0.003277100040577352,8,0.33273650485383804,0.19323852622481405,0.0025302000576630235,6,0.35683947196106197,0.17167356666518618,0.0024477000115439296
61,SNR_-8db,N,New_N_062.wav,12-10-8-6,DeepONMF_H4,4,0.47431809548353776,6x212,0.016197799937799573,12,0.37852169015080905,0.30617989057005046,0.006721799960359931,10,0.28419814313018266,0.23127790418818744,0.003455700003542006,8,0.29189781557002215,0.20626428044606568,0.002534499973990023,6,0.34257749332280396,0.2019702939549691,0.0023904000408947468
62,SNR_-8db,N,New_N_063.wav,12-10-8-6,DeepONMF_H4,4,0.47501284935743937,6x212,0.01713210006710142,12,0.37531284856618213,0.3003015287730233,0.007640299969352782,10,0.33127411639102794,0.21515374327215142,0.0034289000323042274,8,0.2898578549950003,0.19499585903734817,0.0025175000773742795,6,0.3411631953882897,0.17170499474697995,0.002368499990552664
63,SNR_-8db,N,New_N_064.wav,12-10-8-6,DeepONMF_H4,4,0.4832418855785441,6x212,0.01684589998330921,12,0.37429515243378686,0.3160041864563653,0.0078063999535515904,10,0.3036581578204208,0.22975313303577594,0.0032353000715374947,8,0.2812965359868737,0.19679749584911393,0.0025385000044479966,6,0.34614357035041327,0.16027681902281957,0.0023920999374240637
64,SNR_-8db,N,New_N_065.wav,12-10-8-6,DeepONMF_H4,4,0.48350847248921397,6x212,0.016864200006239116,12,0.3757844238752396,0.3118414161652977,0.007692800019867718,10,0.27495508497986915,0.22061718666782554,0.0031487999949604273,8,0.2884561895689401,0.19056134913587655,0.0026005000108852983,6,0.34278167787570435,0.14601338091201282,0.00242679996881634
65,SNR_-8db,N,New_N_066.wav,12-10-8-6,DeepONMF_H4,4,0.482561889321267,6x212,0.016094099963083863,12,0.38048389820573036,0.29781393684894575,0.006828800076618791,10,0.3339771345847823,0.21925700343797339,0.0032399999909102917,8,0.3057433450899907,0.22019572953149352,0.002558999927714467,6,0.38062757595512403,0.21264723840126204,0.0024039000272750854
66,SNR_-8db,N,New_N_067.wav,12-10-8-6,DeepONMF_H4,4,0.4927138081201251,6x212,0.01592709997203201,12,0.37597855898896276,0.2941850706951816,0.00704499997664243,10,0.27413693570896475,0.23464806199243154,0.003161200089380145,8,0.3664804097165369,0.163436129051243,0.0025237000081688166,6,0.37894711693327443,0.14884909951635222,0.002363499952480197
67,SNR_-8db,N,New_N_068.wav,12-10-8-6,DeepONMF_H4,4,0.48327359623446225,6x212,0.017495199921540916,12,0.3830004863915337,0.3026712181806073,0.006792800035327673,10,0.279610637855624,0.25376201366486684,0.004906899994239211,8,0.28960997910716046,0.23589793961072741,0.002576500060968101,6,0.33437581715249376,0.19945344997224115,0.002352300100028515
68,SNR_-8db,N,New_N_069.wav,12-10-8-6,DeepONMF_H4,4,0.4872634721525124,6x212,0.017107199993915856,12,0.3716829963652908,0.31887091228115405,0.00798590003978461,10,0.2244619315359378,0.2756092504414014,0.0033892999636009336,8,0.3549957689282047,0.21480228347275668,0.0024960999144241214,6,0.3798666853538537,0.18770433932602415,0.002355600008741021
69,SNR_-8db,N,New_N_070.wav,12-10-8-6,DeepONMF_H4,4,0.4819605945039534,6x212,0.017743000062182546,12,0.37800143937142916,0.30931373530597533,0.008299399982206523,10,0.29046464580189757,0.2273593797660424,0.003703000023961067,8,0.3227687905715046,0.2124396913212084,0.002559600048698485,6,0.36846697375924087,0.19662108929837405,0.0023722000187262893
70,SNR_-8db,N,New_N_071.wav,12-10-8-6,DeepONMF_H4,4,0.4844277339837125,6x212,0.01661789999343455,12,0.3792383555233487,0.29892485686895454,0.007525900029577315,10,0.3366503833647109,0.199168111938142,0.0032372999703511596,8,0.26614743647287986,0.17470164544082473,0.0025791999651119113,6,0.3619890530638989,0.15162041685331304,0.002449299907311797
71,SNR_-8db,N,New_N_072.wav,12-10-8-6,DeepONMF_H4,4,0.4762896333850985,6x212,0.01615539996419102,12,0.37555612212798917,0.31530749429413746,0.007202299893833697,10,0.26060124258751666,0.24725603844450228,0.0031325999880209565,8,0.2834073305534575,0.22435672147977534,0.002548599964939058,6,0.4129253958469303,0.23182878396889425,0.0024398999521508813
72,SNR_-8db,N,New_N_073.wav,12-10-8-6,DeepONMF_H4,4,0.4736622489906468,6x212,0.017330100061371922,12,0.3783439413801798,0.3002478342978249,0.0075137000530958176,10,0.32825740357842476,0.2330999786532448,0.003948800032958388,8,0.3096317420078778,0.206029472197627,0.0025166000705212355,6,0.34348441310896977,0.19137890523418702,0.002394000068306923
73,SNR_-8db,N,New_N_074.wav,12-10-8-6,DeepONMF_H4,4,0.48310620808239435,6x212,0.016134500037878752,12,0.3740263813776768,0.3185890170295278,0.007178599946200848,10,0.3306693126528447,0.19478836120431373,0.0031753999646753073,8,0.3250537013682125,0.18509387012594664,0.0025372999953106046,6,0.35401745697125303,0.15830982782108105,0.002395499963313341
74,SNR_-8db,N,New_N_075.wav,12-10-8-6,DeepONMF_H4,4,0.4828563745325332,6x212,0.016603399999439716,12,0.3744455179297291,0.33339380096853205,0.007788600050844252,10,0.33148361648117886,0.23012757305468115,0.0030755000188946724,8,0.37662029797068924,0.18267280369683572,0.0024992999387905,6,0.3864370717360536,0.14838922401531118,0.0023874000180512667
