distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
11-5-3,3,KNN,DeepONMF_H3,1,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
11-5-3,3,KNN,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
11-5-3,3,KNN,DeepONMF_H3,3,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
11-5-3,3,KNN,DeepONMF_H3,4,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
11-5-3,3,KNN,DeepONMF_H3,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
11-5-3,3,KNN,DeepONMF_W,1,151,31,9,9,0.91,0.94375,0.775,0.94375,0.859375
11-5-3,3,KNN,DeepONMF_W,2,150,30,10,10,0.9,0.9375,0.75,0.9375,0.84375
11-5-3,3,KNN,DeepONMF_W,3,156,28,12,4,0.92,0.975,0.7,0.9285714285714286,0.8374999999999999
11-5-3,3,KNN,DeepONMF_W,4,153,28,12,7,0.905,0.95625,0.7,0.9272727272727272,0.828125
11-5-3,3,KNN,DeepONMF_W,5,152,31,9,8,0.915,0.95,0.775,0.9440993788819876,0.8625
11-5-3,3,SVM,DeepONMF_H3,1,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
11-5-3,3,SVM,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
11-5-3,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
11-5-3,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
11-5-3,3,SVM,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
11-5-3,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
11-5-3,3,SVM,DeepONMF_W,2,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
11-5-3,3,SVM,DeepONMF_W,3,149,36,4,11,0.925,0.93125,0.9,0.9738562091503268,0.915625
11-5-3,3,SVM,DeepONMF_W,4,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
11-5-3,3,SVM,DeepONMF_W,5,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
11-5-3,3,UjaNet,DeepONMF_H3,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
11-5-3,3,UjaNet,DeepONMF_H3,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
11-5-3,3,UjaNet,DeepONMF_H3,3,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
11-5-3,3,UjaNet,DeepONMF_H3,4,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
11-5-3,3,UjaNet,DeepONMF_H3,5,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
11-5-3,3,UjaNet,DeepONMF_W,1,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
11-5-3,3,UjaNet,DeepONMF_W,2,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
11-5-3,3,UjaNet,DeepONMF_W,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
11-5-3,3,UjaNet,DeepONMF_W,4,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
11-5-3,3,UjaNet,DeepONMF_W,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
