,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.5,94.0,3.5000000000000004,0.0,2.0
MR,2.5,2.5,91.5,2.5,1.0
MS,0.5,0.5,1.0,95.0,3.0
MVP,1.0,3.0,1.0,2.0,93.0
