,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,2,0,1,0
real_AS,0,34,4,1,1
real_MR,1,10,22,5,2
real_MS,7,12,0,16,5
real_MVP,10,5,3,1,21
