,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,0,1,6
real_AS,1,34,1,4,0
real_MR,0,7,29,2,2
real_MS,6,13,0,18,3
real_MVP,8,8,1,4,19
