,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,2,2
real_AS,1,33,4,1,1
real_MR,0,3,35,2,0
real_MS,2,2,3,30,3
real_MVP,0,0,5,3,32
