base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,NMF_W4,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9069340659340659,0.9375,200
original,NMF_W4,2,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.819842318534179,0.88125,200
original,NMF_W4,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.879911748483177,0.91875,200
original,NMF_W4,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8515619723066532,0.90625,200
original,NMF_W4,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.8335515548281507,0.89375,200
