,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,37,0,2,1
real_MR,0,0,33,5,2
real_MS,0,0,1,39,0
real_MVP,1,2,2,3,32
