,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.0,96.0,3.0,1.0,0.0
MR,2.0,2.5,93.0,1.5,1.0
MS,0.5,1.0,2.0,94.0,2.5
MVP,2.0,4.0,2.5,2.0,89.5
