distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-15-10-5,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.805,0.9512500000000002,0.8563090822274779,0.878125,200
20-15-10-5,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487500000000001,0.8125565103966219,0.871875,200
20-15-10-5,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7949522838392553,0.85,200
20-15-10-5,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8313309932316528,0.878125,200
20-15-10-5,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.824894901610018,0.86875,200
20-15-10-5,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,121,721,79,79,0.8420000000000002,0.6050000000000001,0.9012499999999999,0.6167272891561316,0.753125,200
20-15-10-5,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037500000000002,0.6308699341744399,0.759375,200
20-15-10-5,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.6200000000000001,0.9049999999999999,0.6268660062777709,0.7625,200
20-15-10-5,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9199999999999999,0.6890653561359482,0.8,200
20-15-10-5,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,126,726,74,74,0.852,0.6300000000000001,0.9075,0.6580909090909091,0.76875,200
20-15-10-5,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.9016475483580747,0.934375,200
20-15-10-5,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8754880791722897,0.921875,200
20-15-10-5,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8651924613471058,0.9125,200
20-15-10-5,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8811281232847344,0.925,200
20-15-10-5,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.9787500000000001,0.9177012278957359,0.946875,200
20-15-10-5,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7578224414855088,0.828125,200
20-15-10-5,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.6735586122392719,0.796875,200
20-15-10-5,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7221505139773512,0.815625,200
20-15-10-5,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7232358889501747,0.828125,200
20-15-10-5,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9274999999999999,0.7189604046746905,0.81875,200
20-15-10-5,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862499999999998,0.9465737514518002,0.965625,200
20-15-10-5,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9125355803616675,0.94375,200
20-15-10-5,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9253595997498436,0.953125,200
20-15-10-5,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9165644684598622,0.946875,200
20-15-10-5,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862500000000001,0.9457986457986458,0.965625,200
20-15-10-5,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8421934586892643,0.9,200
20-15-10-5,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9649999999999999,0.8651741405805584,0.9125,200
20-15-10-5,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8441044993110074,0.896875,200
20-15-10-5,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8098228128460686,0.88125,200
20-15-10-5,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.859289050337312,0.90625,200
