distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-9,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9524999999999999,0.8320580296896086,0.88125,200
16-9,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8268498403607518,0.875,200
16-9,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.7749999999999999,0.94375,0.7886572349345136,0.859375,200
16-9,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.9362499999999999,0.7766673855433891,0.840625,200
16-9,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.8071630598365023,0.840625,200
16-9,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,96,696,104,104,0.792,0.48,0.8699999999999999,0.491283554099937,0.6749999999999999,200
16-9,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,95,695,105,105,0.79,0.475,0.86875,0.49476190476190485,0.671875,200
16-9,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,91,691,109,109,0.7819999999999999,0.45499999999999996,0.8637499999999999,0.4605458872169607,0.659375,200
16-9,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,97,697,103,103,0.7939999999999999,0.485,0.8712500000000001,0.48851972766666274,0.678125,200
16-9,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,106,706,94,94,0.812,0.53,0.8825000000000001,0.5407142857142857,0.70625,200
16-9,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.8899999999999999,0.9725000000000001,0.8951945264800575,0.93125,200
16-9,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9675,0.8717753877328345,0.91875,200
16-9,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8672247394410704,0.915625,200
16-9,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9649999999999999,0.8614387138414598,0.9125,200
16-9,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.913764311925416,0.9437500000000002,200
16-9,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.655,0.91375,0.6530194805194804,0.784375,200
16-9,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.650880462236699,0.784375,200
16-9,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6564683668631037,0.7875,200
16-9,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075,0.6179744036451353,0.76875,200
16-9,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.715,0.92875,0.7072367714260256,0.821875,200
16-9,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9562743098055215,0.971875,200
16-9,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9369381069381071,0.959375,200
16-9,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.926281158039823,0.953125,200
16-9,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9465034965034965,0.965625,200
16-9,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9381436314363144,0.959375,200
16-9,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.8301576878406147,0.89375,200
16-9,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.9540000000000001,0.8850000000000001,0.9712500000000001,0.8841403963355183,0.928125,200
16-9,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8632255356157795,0.909375,200
16-9,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9674999999999999,0.87596884509928,0.91875,200
16-9,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8857110912343471,0.9218750000000002,200
