distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-19-18-3-2,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.86170026052379,0.903125,200
20-19-18-3-2,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8410307713006206,0.89375,200
20-19-18-3-2,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8291461784365011,0.8875,200
20-19-18-3-2,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.8369674584568202,0.89375,200
20-19-18-3-2,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.8049999999999999,0.9512499999999999,0.8223548482169173,0.878125,200
20-19-18-3-2,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.745526351192278,0.815625,200
20-19-18-3-2,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.6928716362511599,0.796875,200
20-19-18-3-2,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,129,729,71,71,0.858,0.6449999999999999,0.9112500000000001,0.6511626523936961,0.778125,200
20-19-18-3-2,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9174999999999999,0.7000133200133201,0.7937500000000001,200
20-19-18-3-2,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9274999999999999,0.7337657464486733,0.81875,200
20-19-18-3-2,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8848941101329757,0.925,200
20-19-18-3-2,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.9662499999999999,0.8668987956487957,0.915625,200
20-19-18-3-2,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,171,771,29,29,0.9420000000000002,0.8550000000000001,0.9637499999999999,0.8543572841133816,0.909375,200
20-19-18-3-2,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.9712500000000001,0.886989655565946,0.928125,200
20-19-18-3-2,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9056540072393731,0.940625,200
20-19-18-3-2,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7528885124537299,0.834375,200
20-19-18-3-2,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7167759854716376,0.815625,200
20-19-18-3-2,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.7190871578328794,0.815625,200
20-19-18-3-2,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7132225168114369,0.815625,200
20-19-18-3-2,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.7938776541961576,0.865625,200
20-19-18-3-2,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9371359342411975,0.959375,200
20-19-18-3-2,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8700000000000001,0.9674999999999999,0.8780165689878412,0.91875,200
20-19-18-3-2,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8863410739673732,0.925,200
20-19-18-3-2,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9260919618265053,0.953125,200
20-19-18-3-2,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9411403508771929,0.9625,200
20-19-18-3-2,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.8376040977486966,0.89375,200
20-19-18-3-2,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8682547425474254,0.90625,200
20-19-18-3-2,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8383939030157517,0.890625,200
20-19-18-3-2,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8885899898566011,0.925,200
20-19-18-3-2,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8845175438596492,0.925,200
