,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.0,2.0
AS,0.0,96.0,2.0,0.5,1.5
MR,5.0,3.5000000000000004,88.5,2.0,1.0
MS,1.0,2.0,1.0,92.5,3.5000000000000004
MVP,3.0,1.5,1.0,1.0,93.5
