,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,20,4,10,6
real_MR,1,5,27,4,3
real_MS,5,4,0,25,6
real_MVP,8,8,3,3,18
