indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h
0,20-6,2,0.15445894998184317,6x212,0.02211009999155067,20,0.039420294066474425,0.34345901370393306,6,0.36804569416374394,0.2511244039987605
1,20-6,2,0.1483418178346891,6x212,0.021361200022511184,20,0.04388184210167848,0.3718621797724546,6,0.41669285772365866,0.2936463130624595
2,20-6,2,0.15018285789882388,6x212,0.0217527000058908,20,0.03744012530412143,0.39055318542486916,6,0.39960674803291635,0.21877654857413267
3,20-6,2,0.15152406464509188,6x212,0.0252893999859225,20,0.042038779014821274,0.35797285162405246,6,0.37228834993390114,0.19840083197234834
4,20-6,2,0.16079174201525814,6x212,0.02895479998551309,20,0.04363972974888305,0.38900857446206993,6,0.4499588507217555,0.22001357879159192
5,20-6,2,0.16250592058488883,6x212,0.02496199999586679,20,0.041512894985472365,0.36953415476501755,6,0.46423720902443777,0.27100155238604956
6,20-6,2,0.1485533423424958,6x212,0.023242199997184798,20,0.04004258856647152,0.3787006845715144,6,0.41539418029764863,0.2474306123282909
7,20-6,2,0.1594843292980385,6x212,0.022353400010615587,20,0.04299372052212744,0.3715303571213857,6,0.40306703674099337,0.24266217663791517
8,20-6,2,0.1467286641240647,6x212,0.02528810000512749,20,0.040087787842082126,0.4083340194597364,6,0.4072480997595953,0.2236799055715498
9,20-6,2,0.1449643709127364,6x212,0.020869200001470745,20,0.04051797325409531,0.3945205674712955,6,0.42277990217240285,0.19534325702295724
10,20-6,2,0.15153297669119667,6x212,0.033435999997891486,20,0.04210212867913064,0.392644084373567,6,0.3823290257407732,0.20217198678698522
11,20-6,2,0.1621508478189104,6x212,0.02385359999607317,20,0.04536748694618549,0.39051807366507,6,0.4471353345660479,0.23019370405046946
12,20-6,2,0.1715838219492504,6x212,0.023718200012808666,20,0.04748153214032557,0.37300604800653525,6,0.4678306051929025,0.27906826131516954
13,20-6,2,0.14935610532670698,6x212,0.022980100009590387,20,0.038755233125190455,0.33331042480038925,6,0.4106895001048349,0.24487907460341943
14,20-6,2,0.14327096446142465,6x212,0.023174800007836893,20,0.04448740445649088,0.3937383997697747,6,0.3329921691427617,0.27430326043642655
15,20-6,2,0.15720720566495733,6x212,0.023956899996846914,20,0.04183753343192581,0.3650076093274458,6,0.45023645283032415,0.22492123940026684
16,20-6,2,0.14619715533507482,6x212,0.01865059998817742,20,0.04019106094059681,0.36744695406542666,6,0.44178840583130746,0.186168424864595
17,20-6,2,0.134025643663849,6x212,0.023000099987257272,20,0.04454995086720028,0.41067109401782614,6,0.43217064492674584,0.2423476920901107
18,20-6,2,0.15428914273692454,6x212,0.02155279999715276,20,0.04452131414628884,0.3859838255711971,6,0.4358879429074628,0.2550374302084142
19,20-6,2,0.15648668745423155,6x212,0.020321399992099032,20,0.04113310975204347,0.38782636063049447,6,0.36368693043272404,0.23928881976099742
20,20-6,2,0.1724728518940748,6x212,0.027516900008777156,20,0.03968041032821151,0.3525081504278259,6,0.37959419223716717,0.2055046112294278
21,20-6,2,0.13346402157268422,6x212,0.022518599987961352,20,0.04734639803139048,0.42561377743096274,6,0.37017112487292253,0.28172433151534687
