indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,8-13-20,3,0.1597181147603043,20x212,0.04485119998571463,8,0.06867954069028494,0.3863470079572137,13,0.07918934035992689,0.18140704451114154,20,0.06674026626262378,0.11918582967661977
1,8-13-20,3,0.1783477134465451,20x212,0.05671730000176467,8,0.07401385016259768,0.4108736892591097,13,0.06927447265140685,0.17646718575478934,20,0.10694834427671872,0.0919154909874859
2,8-13-20,3,0.16226525664827332,20x212,0.03561640001134947,8,0.07508238169729366,0.3363582255488888,13,0.06251555978965426,0.1344241152768474,20,0.06618418046171556,0.07995860759202805
3,8-13-20,3,0.1737951765293043,20x212,0.04655220001586713,8,0.07777835992524645,0.3141512654026875,13,0.06258547327291135,0.15728224117760653,20,0.08075826513305465,0.09085416268640006
4,8-13-20,3,0.1656341305301987,20x212,0.039368400000967085,8,0.0735635834955929,0.3155136667744441,13,0.08454871847139157,0.2041423701407489,20,0.08179243816428153,0.11341946066096603
5,8-13-20,3,0.16268857550389676,20x212,0.03464550001081079,8,0.07235180377259791,0.3443095046869515,13,0.08138254608496498,0.1793500421692356,20,0.05528987900441134,0.1347927289058078
6,8-13-20,3,0.16648104263873603,20x212,0.0441321000107564,8,0.07203602860686986,0.3839278001014825,13,0.09731496462979859,0.15901917763305803,20,0.054240083443254185,0.10621473582813044
7,8-13-20,3,0.15832213955944083,20x212,0.03842830000212416,8,0.07689901754865619,0.37838661317771677,13,0.0756515107916143,0.18042662924815794,20,0.05360490045276666,0.09668251810627894
8,8-13-20,3,0.17612215095467582,20x212,0.04809319999185391,8,0.0585736871917826,0.33673683159272466,13,0.05369235618547704,0.180053128727766,20,0.11706968980449414,0.10173769852467407
9,8-13-20,3,0.14984011669367467,20x212,0.05031829999643378,8,0.06651334209936297,0.36541410737452146,13,0.053240012632892755,0.1829195477178446,20,0.05831885138341129,0.13990845239142863
10,8-13-20,3,0.15873974518505732,20x212,0.05320329999085516,8,0.07314317719576546,0.39400552337083583,13,0.06320633877508118,0.16343533921430664,20,0.05505370677055259,0.12544641508288265
11,8-13-20,3,0.1717675076143965,20x212,0.0544886999996379,8,0.08524725232087053,0.30724815871294275,13,0.056965150702257016,0.1786740224773712,20,0.09650425455118117,0.09963709992969438
12,8-13-20,3,0.1578835160386059,20x212,0.06005640001967549,8,0.07385759047930798,0.35227016149390206,13,0.06496626108925253,0.183427292002141,20,0.055774672967294325,0.11665424848840858
13,8-13-20,3,0.15866822365391606,20x212,0.058116600004723296,8,0.06939474854317124,0.4129031039943759,13,0.11192265498381318,0.1295191910711572,20,0.071196029038129,0.08988736762547364
14,8-13-20,3,0.17695280113703163,20x212,0.05641479999758303,8,0.07823118715754634,0.37454718175916557,13,0.08867817956673026,0.1444858656575875,20,0.06941767819059157,0.08699190315322887
15,8-13-20,3,0.17797745821566183,20x212,0.054215800017118454,8,0.08068939657039208,0.3019905341657572,13,0.10857411939154041,0.1387671545825687,20,0.05393668882204616,0.07811297803742913
16,8-13-20,3,0.16904426923477064,20x212,0.05097589999786578,8,0.06430447074474419,0.3510989547412406,13,0.10639079231847894,0.15108915807317655,20,0.06806513398504743,0.07943863473462907
17,8-13-20,3,0.1714051753667317,20x212,0.04534469998907298,8,0.07355850578775104,0.3591032637802825,13,0.0982280619061488,0.17836655851597816,20,0.09857371776795125,0.10835473540667839
18,8-13-20,3,0.15856111503682055,20x212,0.039086699980543926,8,0.07611953335418274,0.31032693908697434,13,0.05609877757125341,0.1605685200786169,20,0.05386628162082113,0.09877483656522532
19,8-13-20,3,0.18587769816105673,20x212,0.03283999999985099,8,0.09372601621492498,0.360796165843536,13,0.07327447956446935,0.1421389614433722,20,0.08623984906834639,0.0717043548651081
