,N,AS,MR,MS,MVP
N,94.0,0.0,1.0,1.0,4.0
AS,0.0,94.5,1.0,2.5,2.0
MR,3.5000000000000004,5.5,85.0,5.0,1.0
MS,1.0,2.0,1.5,91.5,4.0
MVP,4.0,3.0,3.0,2.5,87.5
