,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,1.0,1.5
AS,0.0,97.0,1.5,0.0,1.5
MR,2.5,5.5,87.0,4.0,1.0
MS,1.0,1.0,1.0,95.0,2.0
MVP,3.0,2.0,1.5,3.0,90.5
