indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18577832824594798,8x212,0.07705059996806085,30,0.07932943391112156,0.18492813471638295,0.05105909996200353,15,0.05622470704180509,0.17508398507098202,0.014140199986286461,8,0.05950363905165211,0.2134836227262202,0.010205900063738227
1,original,N,New_N_002.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.1843792622084122,8x212,0.05981500004418194,30,0.07028162134512486,0.185860581579184,0.04312980000395328,15,0.056873147275669604,0.15894159728322843,0.010560499969869852,8,0.06251501882710357,0.20001865295878687,0.004856300074607134
2,original,N,New_N_003.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18588379340005648,8x212,0.05711880000308156,30,0.0752735048598487,0.1471765235769885,0.04159319994505495,15,0.05648441207266471,0.15643038649735536,0.00959939998574555,8,0.06147582150116694,0.2156883627906974,0.0048210000386461616
3,original,N,New_N_004.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18672223462192333,8x212,0.060306299943476915,30,0.0749789332420399,0.17138792098019656,0.042436599964275956,15,0.05682088137413879,0.16752016588881566,0.009778400068171322,8,0.062282271122840994,0.22025745625747442,0.0071313000516965985
4,original,N,New_N_005.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18464293485683161,8x212,0.05786239996086806,30,0.0742384306703832,0.16287758106981515,0.04239770001731813,15,0.05656723569075189,0.18361074063388672,0.009155199979431927,8,0.06026074387330467,0.25068911326795934,0.0048387999413535
5,original,N,New_N_006.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18589051560607464,8x212,0.05689539993181825,30,0.07914867610392894,0.17481041679085768,0.040734299924224615,15,0.05675599050320716,0.15598694775958724,0.009855100070126355,8,0.06000241752972388,0.18071467133615648,0.005158500047400594
6,original,N,New_N_007.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.187640118991984,8x212,0.05676320008933544,30,0.07102688606789193,0.1720643948028137,0.04135710000991821,15,0.05855935268958247,0.1706701342101302,0.009342600009404123,8,0.06416784599399697,0.20542237026555168,0.004839400062337518
7,original,N,New_N_008.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18510700556972295,8x212,0.05961520003620535,30,0.06915207178620054,0.15575828230449204,0.04420389991719276,15,0.056772532395186245,0.16866853416585834,0.009493099991232157,8,0.0661809429401858,0.20756273491840455,0.004836400039494038
8,original,N,New_N_009.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18885822023120244,8x212,0.059775000088848174,30,0.07291922055733926,0.16453341206832686,0.044447300024330616,15,0.058276587271336604,0.12097935113242844,0.008953999960795045,8,0.06515669891788449,0.153744341429939,0.004898599931038916
9,original,N,New_N_010.wav,30-15-8,DeepONMF_H3,3,nndsvd,0.18907518323813025,8x212,0.057756900088861585,30,0.08008638380834689,0.1483558005576877,0.04190670000389218,15,0.05753694734660742,0.16564297274354797,0.0095446000341326,8,0.06399783130258539,0.20872405842072314,0.004853199934586883
