,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,29,3,7,1
real_MR,0,3,29,8,0
real_MS,4,7,0,26,3
real_MVP,12,2,1,2,23
