,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,33,2,5,0
real_MR,0,4,30,5,1
real_MS,4,9,0,27,0
real_MVP,12,3,2,3,20
