indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,26,DeepONMF_H1,1,nndsvd,0.24130793337642953,26x212,0.03255649993661791,26,0.24130793337642953,0.28247480050130924,0.03176530008204281
1,SNR_0db,N,New_N_002.wav,26,DeepONMF_H1,1,nndsvd,0.2405200608182775,26x212,0.02579790004529059,26,0.2405200608182775,0.299997192169213,0.02512619993649423
2,SNR_0db,N,New_N_003.wav,26,DeepONMF_H1,1,nndsvd,0.24501550155383317,26x212,0.023725499981082976,26,0.24501550155383317,0.2944166339152159,0.0230793000664562
3,SNR_0db,N,New_N_004.wav,26,DeepONMF_H1,1,nndsvd,0.24433791927811466,26x212,0.027606600080616772,26,0.24433791927811466,0.2973966973914304,0.02685849997214973
4,SNR_0db,N,New_N_005.wav,26,DeepONMF_H1,1,nndsvd,0.2416167547851564,26x212,0.026411700062453747,26,0.2416167547851564,0.29449547053574904,0.02540779998525977
5,SNR_0db,N,New_N_006.wav,26,DeepONMF_H1,1,nndsvd,0.24303838013569154,26x212,0.02578310004901141,26,0.24303838013569154,0.2963353564670574,0.024973399937152863
6,SNR_0db,N,New_N_007.wav,26,DeepONMF_H1,1,nndsvd,0.24284725824221995,26x212,0.025496300077065825,26,0.24284725824221995,0.2974461827276294,0.024614299996756017
7,SNR_0db,N,New_N_008.wav,26,DeepONMF_H1,1,nndsvd,0.2390369744511868,26x212,0.027043000096455216,26,0.2390369744511868,0.2920853155441222,0.026306700077839196
8,SNR_0db,N,New_N_009.wav,26,DeepONMF_H1,1,nndsvd,0.24138212928622116,26x212,0.028060800046660006,26,0.24138212928622116,0.289746493964911,0.027349799987860024
9,SNR_0db,N,New_N_010.wav,26,DeepONMF_H1,1,nndsvd,0.2427622485094985,26x212,0.027593200094997883,26,0.2427622485094985,0.2930495795370536,0.026906999992206693
10,SNR_0db,N,New_N_011.wav,26,DeepONMF_H1,1,nndsvd,0.24212181984606573,26x212,0.02833580004516989,26,0.24212181984606573,0.301263228236266,0.02764250000473112
11,SNR_0db,N,New_N_012.wav,26,DeepONMF_H1,1,nndsvd,0.24522552231825875,26x212,0.029266900033690035,26,0.24522552231825875,0.28838381912649574,0.02841539995279163
12,SNR_0db,N,New_N_013.wav,26,DeepONMF_H1,1,nndsvd,0.2396586291436418,26x212,0.031303899944759905,26,0.23965862914364183,0.2981722258420609,0.030523700057528913
13,SNR_0db,N,New_N_014.wav,26,DeepONMF_H1,1,nndsvd,0.23931703953358238,26x212,0.030487499898299575,26,0.23931703953358238,0.29099126999397484,0.029765899991616607
14,SNR_0db,N,New_N_015.wav,26,DeepONMF_H1,1,nndsvd,0.24761352014233587,26x212,0.030319900019094348,26,0.24761352014233587,0.289677045323626,0.029579199966974556
15,SNR_0db,N,New_N_016.wav,26,DeepONMF_H1,1,nndsvd,0.24659833528200936,26x212,0.027032300014980137,26,0.24659833528200936,0.2891516185059221,0.026334799942560494
16,SNR_0db,N,New_N_017.wav,26,DeepONMF_H1,1,nndsvd,0.2473183656026105,26x212,0.029661000007763505,26,0.2473183656026105,0.29321290515018833,0.02888519992120564
17,SNR_0db,N,New_N_018.wav,26,DeepONMF_H1,1,nndsvd,0.2451966102756904,26x212,0.030303900013677776,26,0.2451966102756904,0.2918640234168406,0.02956819999963045
18,SNR_0db,N,New_N_019.wav,26,DeepONMF_H1,1,nndsvd,0.24335419942947162,26x212,0.029737800010479987,26,0.24335419942947162,0.294173125055076,0.028795399935916066
