distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-9-7-5-3,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8668977697013703,0.903125,200
10-9-7-5-3,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8130793090018915,0.88125,200
10-9-7-5-3,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.9587499999999999,0.8414814895867527,0.896875,200
10-9-7-5-3,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8756792433572619,0.915625,200
10-9-7-5-3,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8399636244422467,0.884375,200
10-9-7-5-3,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175000000000001,0.6927641932104407,0.79375,200
10-9-7-5-3,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.655,0.91375,0.7173966333299722,0.784375,200
10-9-7-5-3,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.7126235643677503,0.803125,200
10-9-7-5-3,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,128,728,72,72,0.8560000000000001,0.64,0.9099999999999999,0.6557204335955451,0.775,200
10-9-7-5-3,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7317096740560816,0.8125,200
10-9-7-5-3,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9205590390250211,0.95,200
10-9-7-5-3,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8724304968455414,0.91875,200
10-9-7-5-3,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8632830042586139,0.915625,200
10-9-7-5-3,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8950000000000001,0.9737500000000001,0.8951786106664155,0.934375,200
10-9-7-5-3,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9775,0.9160493891791288,0.94375,200
10-9-7-5-3,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7857140373649808,0.84375,200
10-9-7-5-3,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.9362499999999999,0.7472344093120062,0.840625,200
10-9-7-5-3,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7810257312836308,0.84375,200
10-9-7-5-3,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337499999999999,0.7379980403236217,0.834375,200
10-9-7-5-3,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8080120809423136,0.86875,200
10-9-7-5-3,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9609581881533101,0.975,200
10-9-7-5-3,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9256328910308371,0.953125,200
10-9-7-5-3,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9219304658842529,0.95,200
10-9-7-5-3,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9156540725696173,0.946875,200
10-9-7-5-3,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9220788976319321,0.95,200
10-9-7-5-3,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8669830827067668,0.9125,200
10-9-7-5-3,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8885688097528094,0.928125,200
10-9-7-5-3,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8197335678457429,0.884375,200
10-9-7-5-3,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9032151632151633,0.9375,200
10-9-7-5-3,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.861684743827601,0.909375,200
