indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,14,DeepONMF_H1,1,nndsvd,0.27868774257614587,14x212,0.017876200028695166,14,0.2786877425761458,0.31039293234982557,0.017119099968113005
1,SNR_0db,N,New_N_002.wav,14,DeepONMF_H1,1,nndsvd,0.2757635435926973,14x212,0.01766700006555766,14,0.2757635435926973,0.33360763323411546,0.016917400062084198
2,SNR_0db,N,New_N_003.wav,14,DeepONMF_H1,1,nndsvd,0.28054644380630345,14x212,0.01750690001063049,14,0.28054644380630345,0.32737875800419325,0.016721799969673157
3,SNR_0db,N,New_N_004.wav,14,DeepONMF_H1,1,nndsvd,0.28174376147079633,14x212,0.01746509992517531,14,0.28174376147079633,0.3378877999006288,0.016554999980144203
4,SNR_0db,N,New_N_005.wav,14,DeepONMF_H1,1,nndsvd,0.27805609283305016,14x212,0.017760299961082637,14,0.27805609283305016,0.3213875776731649,0.016891299979761243
5,SNR_0db,N,New_N_006.wav,14,DeepONMF_H1,1,nndsvd,0.28053813246946985,14x212,0.01865599991288036,14,0.28053813246946985,0.3297497894453359,0.017770800041034818
6,SNR_0db,N,New_N_007.wav,14,DeepONMF_H1,1,nndsvd,0.2799126842698559,14x212,0.017732299980707467,14,0.2799126842698559,0.3177101777887398,0.01702489994931966
7,SNR_0db,N,New_N_008.wav,14,DeepONMF_H1,1,nndsvd,0.2757209219536107,14x212,0.017697099945507944,14,0.2757209219536107,0.3233763226632838,0.0169365000911057
8,SNR_0db,N,New_N_009.wav,14,DeepONMF_H1,1,nndsvd,0.27769546938648637,14x212,0.018274599919095635,14,0.2776954693864863,0.32593225640101836,0.01739419996738434
9,SNR_0db,N,New_N_010.wav,14,DeepONMF_H1,1,nndsvd,0.27837515415383024,14x212,0.01835979998577386,14,0.27837515415383024,0.3250612382961502,0.017375500057823956
10,SNR_0db,N,New_N_011.wav,14,DeepONMF_H1,1,nndsvd,0.2789442322659527,14x212,0.021454800036735833,14,0.2789442322659527,0.32569693574453606,0.020358899957500398
11,SNR_0db,N,New_N_012.wav,14,DeepONMF_H1,1,nndsvd,0.280375723311592,14x212,0.01649940002243966,14,0.280375723311592,0.3152736798042929,0.015886300010606647
12,SNR_0db,N,New_N_013.wav,14,DeepONMF_H1,1,nndsvd,0.2777869280239224,14x212,0.016020199982449412,14,0.2777869280239224,0.32976996718513674,0.015310500049963593
13,SNR_0db,N,New_N_014.wav,14,DeepONMF_H1,1,nndsvd,0.2758626463760097,14x212,0.016212600050494075,14,0.2758626463760097,0.32885230546956346,0.015264100045897067
14,SNR_0db,N,New_N_015.wav,14,DeepONMF_H1,1,nndsvd,0.2852409982456582,14x212,0.018109200056642294,14,0.28524099824565824,0.3133324727673253,0.017363899969495833
15,SNR_0db,N,New_N_016.wav,14,DeepONMF_H1,1,nndsvd,0.28374917941563454,14x212,0.01787399989552796,14,0.28374917941563454,0.3139327401642802,0.017088399967178702
16,SNR_0db,N,New_N_017.wav,14,DeepONMF_H1,1,nndsvd,0.2853347791106104,14x212,0.01770990004297346,14,0.2853347791106104,0.3292461482176144,0.016842399956658483
17,SNR_0db,N,New_N_018.wav,14,DeepONMF_H1,1,nndsvd,0.28133824785394834,14x212,0.01922870008274913,14,0.28133824785394834,0.32068633711150196,0.01825770002324134
