,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,94.5,4.0,1.0,0.5
MR,4.0,3.5000000000000004,90.0,2.0,0.5
MS,1.0,1.0,1.0,93.0,4.0
MVP,4.0,3.0,3.0,3.0,87.0
