,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,2.5,0.0,1.5
MR,0.5,0.5,96.5,2.0,0.5
MS,0.0,0.5,1.0,93.5,5.0
MVP,2.0,1.0,1.0,1.0,95.0
